respondent_id,source_observation_id,human_id,TimePT,TimePT_non_wait,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimePT_non_wait_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,TimeCar_scaled,CostCarCHF_scaled,distance_km_scaled,CAR_AVAILABLE,pt_proxy,car_proxy,slow_proxy,complexity_score,complexity_rank,scenario_id
H1715,2037,90300909,19,19,0,4.4,4,0.46,2.0,0.095,0.095,0.0,0.44,0.02,0.046,0.4,1,0.535,0.066,0.4,0.8810572687224669,0.8709338929695698,S1715
H1716,2038,90300909,130,116,14,10.6,35,5.26,39.0,0.65,0.58,0.2333333333333333,1.06,0.175,0.526,7.8,1,1.8733333333333333,0.7010000000000001,7.8,0.4603345097437471,0.31951731374606507,S1716
H1717,2039,90300910,19,19,0,4.4,4,0.43,1.9,0.095,0.095,0.0,0.44,0.02,0.043,0.38,1,0.535,0.063,0.38,0.8658008658008658,0.8567681007345226,S1717
H1718,2040,90300943,68,65,3,3.0,19,1.89,9.0,0.34,0.325,0.05,0.3,0.095,0.189,1.8,1,0.675,0.28400000000000003,1.8,0.7189072609633357,0.6555613850996852,S1718
H1719,2041,90300953,84,82,2,4.5,23,2.74,14.9,0.42,0.41,0.0333333333333333,0.45,0.115,0.274,2.98,1,0.8933333333333333,0.389,2.98,0.6647462884998893,0.5766002098635886,S1719
H1720,2042,90300953,32,32,0,3.0,3,0.4,1.2,0.16,0.16,0.0,0.3,0.015,0.04,0.24,1,0.45999999999999996,0.055,0.24,0.8438818565400843,0.8279118572927597,S1720
H1721,2043,90300998,42,42,0,3.0,10,1.52,9.5,0.21,0.21,0.0,0.3,0.05,0.152,1.9,1,0.51,0.202,1.9,0.764525993883792,0.722193074501574,S1721
H1722,2044,90301009,12,7,5,2.2,6,0.66,4.5,0.06,0.035,0.0833333333333333,0.22,0.03,0.066,0.9,1,0.3383333333333333,0.096,0.9,0.8049369466058492,0.7686253934942288,S1722
H1723,2045,90301010,423,365,58,57.5,196,38.53,297.5,2.115,1.825,0.9666666666666668,5.75,0.98,3.853,59.5,1,8.541666666666668,4.833,59.5,0.2123743451791023,0.0676810073452256,S1723
H1724,2047,90301034,65,65,0,3.0,22,2.81,17.0,0.325,0.325,0.0,0.3,0.11,0.281,3.4,1,0.625,0.391,3.4,0.8103727714748784,0.7812172088142707,S1724
H1725,2048,90301035,33,33,0,2.2,5,0.57,2.9,0.165,0.165,0.0,0.22,0.025,0.0569999999999999,0.58,1,0.385,0.0819999999999999,0.58,0.8368200836820084,0.8179433368310598,S1725
H1726,2049,90301035,92,92,0,2.2,25,3.02,17.5,0.46,0.46,0.0,0.22,0.125,0.302,3.5,1,0.68,0.427,3.5,0.7980845969672785,0.7602308499475341,S1726
H1727,2050,90301060,25,25,0,2.2,17,1.69,10.0,0.125,0.125,0.0,0.22,0.085,0.1689999999999999,2.0,1,0.345,0.2539999999999999,2.0,0.9165902841429879,0.9118572927597062,S1727
H1728,2051,90301084,115,105,10,6.4,48,5.67,35.0,0.575,0.525,0.1666666666666666,0.64,0.24,0.567,7.0,1,1.3316666666666666,0.8069999999999999,7.0,0.6558810668998688,0.565582371458552,S1728
H1729,2052,90301094,21,21,0,2.2,8,0.8,4.0,0.105,0.105,0.0,0.22,0.04,0.08,0.8,1,0.325,0.12,0.8,0.8298755186721991,0.8040398740818469,S1729
H1730,2053,90301094,29,27,2,2.2,10,1.05,6.5,0.145,0.135,0.0333333333333333,0.22,0.05,0.105,1.3,1,0.3883333333333333,0.155,1.3,0.8108108108108107,0.7817418677859391,S1730
H1731,2054,90301125,35,35,0,2.2,11,1.43,8.5,0.175,0.175,0.0,0.22,0.055,0.143,1.7,1,0.395,0.19799999999999998,1.7,0.835421888053467,0.8140083945435467,S1731
H1732,2055,90301125,40,40,0,2.2,13,1.59,9.5,0.2,0.2,0.0,0.22,0.065,0.159,1.9,1,0.42000000000000004,0.224,1.9,0.8361204013377926,0.8161070304302204,S1732
H1733,2056,90301139,144,140,4,31.2,78,13.44,102.0,0.72,0.7,0.0666666666666666,3.12,0.39,1.344,20.4,1,3.8866666666666667,1.734,20.4,0.3171917953055614,0.15687303252885623,S1733
H1734,2057,90301145,75,75,0,6.0,19,2.38,13.8,0.375,0.375,0.0,0.6,0.095,0.238,2.76,1,0.975,0.33299999999999996,2.76,0.6090133982947625,0.5078698845750262,S1734
H1735,2058,90302015,32,31,1,3.0,12,1.36,9.0,0.16,0.155,0.0166666666666666,0.3,0.06,0.136,1.8,0,0.47166666666666657,1000000.0,1.8,0.42949176807444517,0.28069254984260233,S1735
H1736,2059,90302016,68,67,1,13.2,15,2.48,19.0,0.34,0.335,0.0166666666666666,1.3199999999999998,0.075,0.248,3.8,1,1.6716666666666664,0.323,3.8,0.42577348850411584,0.2770199370409234,S1736
H1737,2060,90302017,20,20,0,3.0,7,0.7,4.0,0.1,0.1,0.0,0.3,0.035,0.0699999999999999,0.8,1,0.4,0.1049999999999999,0.8,0.7722007722007721,0.7308499475341028,S1737
H1738,2061,90302018,17,17,0,3.0,3,0.34,2.5,0.085,0.085,0.0,0.3,0.015,0.034,0.5,0,0.385,1000000.0,0.5,0.8968609865470852,0.8869359916054564,S1738
H1739,2063,90320070,205,156,49,27.5,0,0.0,0.0,1.025,0.78,0.8166666666666667,2.75,0.0,0.0,0.0,0,4.346666666666667,1000000.0,0.0,0.18703241895261846,0.053515215110178385,S1739
H1740,2064,90320178,382,367,15,0.0,262,52.06,404.0,1.91,1.835,0.25,0.0,1.31,5.206,80.8,1,2.085,6.516,80.8,0.18412815319462345,0.05141657922350472,S1740
H1741,2065,90320178,21,21,0,0.0,0,0.16,0.7,0.105,0.105,0.0,0.0,0.0,0.016,0.1399999999999999,1,0.105,0.016,0.1399999999999999,0.9661835748792271,0.965897166841553,S1741
H1742,2068,90320344,41,41,0,3.0,15,1.46,7.1,0.205,0.205,0.0,0.3,0.075,0.146,1.42,1,0.505,0.22099999999999997,1.42,0.778816199376947,0.7397691500524659,S1742
H1743,2069,90320350,264,248,16,0.0,161,29.69,221.5,1.32,1.24,0.2666666666666666,0.0,0.805,2.9690000000000003,44.3,1,1.5066666666666666,3.7740000000000005,44.3,0.3060599877576004,0.14375655823714587,S1743
H1744,2071,90320365,27,27,0,0.0,15,1.26,6.5,0.135,0.135,0.0,0.0,0.075,0.126,1.3,1,0.135,0.201,1.3,0.9380863039399624,0.933105981112277,S1744
H1745,2072,90320365,27,27,0,0.0,15,1.26,6.5,0.135,0.135,0.0,0.0,0.075,0.126,1.3,1,0.135,0.201,1.3,0.9380863039399624,0.933105981112277,S1745
H1746,2073,90320365,27,27,0,0.0,15,1.26,6.5,0.135,0.135,0.0,0.0,0.075,0.126,1.3,1,0.135,0.201,1.3,0.9380863039399624,0.933105981112277,S1746
H1747,2074,90320388,107,97,10,6.4,45,6.29,45.0,0.535,0.485,0.1666666666666666,0.64,0.225,0.629,9.0,1,1.2916666666666665,0.854,9.0,0.6955715279387898,0.6180482686253935,S1747
H1748,2075,90320388,17,17,0,2.2,2,0.23,1.2,0.085,0.085,0.0,0.22,0.01,0.023,0.24,1,0.305,0.033,0.24,0.9389671361502347,0.9349422875131165,S1748
H1749,2076,90320388,15,15,0,2.2,2,0.23,1.2,0.075,0.075,0.0,0.22,0.01,0.023,0.24,1,0.295,0.033,0.24,0.9478672985781991,0.9483210912906611,S1749
H1750,2077,90320388,123,102,21,6.4,45,6.29,45.0,0.615,0.51,0.35,0.64,0.225,0.629,9.0,1,1.5,0.854,9.0,0.6075334143377886,0.5044596012591815,S1750
H1751,2078,90320450,45,41,4,2.2,10,0.99,5.0,0.225,0.205,0.0666666666666666,0.22,0.05,0.099,1.0,1,0.4916666666666666,0.14900000000000002,1.0,0.7447864945382324,0.6928121720881427,S1751
H1752,2079,90320450,64,61,3,2.2,99,19.17,141.0,0.32,0.305,0.05,0.22,0.495,1.9170000000000005,28.2,1,0.575,2.4120000000000004,28.2,0.352485019386676,0.1925498426023085,S1752
H1753,2080,90320450,45,41,4,2.2,10,0.99,5.0,0.225,0.205,0.0666666666666666,0.22,0.05,0.099,1.0,1,0.4916666666666666,0.14900000000000002,1.0,0.7447864945382324,0.6928121720881427,S1753
H1754,2081,90320560,49,49,0,3.0,26,2.58,13.0,0.245,0.245,0.0,0.3,0.13,0.258,2.6,1,0.5449999999999999,0.388,2.6,0.8643042350907519,0.8515215110178384,S1754
H1755,2082,90320560,75,71,4,3.0,30,2.84,14.0,0.375,0.355,0.0666666666666666,0.3,0.15,0.284,2.8,1,0.7216666666666666,0.43399999999999994,2.8,0.7765984985762362,0.7376705141657922,S1755
H1756,2084,90320583,98,96,2,14.0,35,3.67,24.0,0.49,0.48,0.0333333333333333,1.4,0.175,0.367,4.8,1,1.913333333333333,0.542,4.8,0.4217036828788305,0.2712486883525708,S1756
H1757,2085,90320623,55,53,2,2.2,24,2.71,17.0,0.275,0.265,0.0333333333333333,0.22,0.12,0.271,3.4,1,0.5183333333333333,0.391,3.4,0.8870490833826139,0.878803777544596,S1757
H1758,2086,90320643,54,50,4,3.0,26,2.58,12.5,0.27,0.25,0.0666666666666666,0.3,0.13,0.258,2.5,1,0.6166666666666666,0.388,2.5,0.8138903960933261,0.7838405036726128,S1758
H1759,2087,90320647,9,9,0,2.2,5,0.69,3.6,0.045,0.045,0.0,0.22,0.025,0.0689999999999999,0.72,1,0.265,0.09399999999999989,0.72,0.8539709649871904,0.8405036726128017,S1759
H1760,2088,90320647,76,74,2,25.9,18,1.82,10.5,0.38,0.37,0.0333333333333333,2.59,0.09,0.182,2.1,1,2.993333333333333,0.272,2.1,0.5281690140845071,0.4003147953830011,S1760
H1761,2089,90320660,99,94,5,61.8,32,4.03,24.4,0.495,0.47,0.0833333333333333,6.18,0.16,0.403,4.88,1,6.7333333333333325,0.5630000000000001,4.88,0.35046728971962626,0.18992654774396642,S1761
H1762,2090,90320676,198,162,36,0.0,90,16.06,119.0,0.99,0.81,0.6,0.0,0.45,1.606,23.8,1,1.4100000000000001,2.056,23.8,0.6075334143377886,0.5044596012591815,S1762
H1763,2091,90320677,55,55,0,0.0,25,2.49,12.0,0.275,0.275,0.0,0.0,0.125,0.249,2.4,1,0.275,0.374,2.4,0.9099181073703367,0.9037250786988458,S1763
H1764,2092,90320677,55,55,0,0.0,25,2.49,12.0,0.275,0.275,0.0,0.0,0.125,0.249,2.4,1,0.275,0.374,2.4,0.9099181073703367,0.9037250786988458,S1764
H1765,2093,90320680,52,50,2,3.0,28,2.41,12.0,0.26,0.25,0.0333333333333333,0.3,0.14,0.241,2.4,1,0.5833333333333333,0.381,2.4,0.8317161075686166,0.8079748163693599,S1765
H1766,2094,90320680,56,56,0,3.0,18,1.81,10.5,0.28,0.28,0.0,0.3,0.09,0.181,2.1,1,0.5800000000000001,0.271,2.1,0.7639419404125285,0.720881427072403,S1766
H1767,2095,90320688,52,48,4,6.0,28,2.65,13.5,0.26,0.24,0.0666666666666666,0.6,0.14,0.265,2.7,1,0.9066666666666665,0.405,2.7,0.6659267480577137,0.5781741867785939,S1767
H1768,2096,90320689,53,53,0,3.0,25,2.51,14.0,0.265,0.265,0.0,0.3,0.125,0.251,2.8,1,0.565,0.376,2.8,0.8410428931875525,0.824501573976915,S1768
H1769,2097,90320692,116,114,2,7.1,38,3.63,17.6,0.58,0.57,0.0333333333333333,0.71,0.19,0.363,3.5200000000000005,1,1.3133333333333332,0.5529999999999999,3.5200000000000005,0.5680742283658398,0.4567156348373557,S1769
H1770,2098,90320693,57,57,0,3.0,25,2.45,12.5,0.285,0.285,0.0,0.3,0.125,0.245,2.5,1,0.585,0.37,2.5,0.8230452674897121,0.7956453305351522,S1770
H1771,2099,90320693,54,54,0,3.0,25,2.45,12.5,0.27,0.27,0.0,0.3,0.125,0.245,2.5,1,0.5700000000000001,0.37,2.5,0.8333333333333333,0.810598111227702,S1771
H1772,2100,90320700,28,24,4,0.0,16,1.68,9.5,0.14,0.12,0.0666666666666666,0.0,0.08,0.1679999999999999,1.9,1,0.1866666666666666,0.2479999999999999,1.9,0.942211055276382,0.9391395592864638,S1772
H1773,2101,90320710,59,51,8,2.2,26,2.42,12.5,0.295,0.255,0.1333333333333333,0.22,0.13,0.242,2.5,1,0.6083333333333333,0.372,2.5,0.8088433540037746,0.7775445960125918,S1773
H1774,2102,90320713,190,161,29,12.8,48,6.26,46.0,0.95,0.805,0.4833333333333333,1.28,0.24,0.626,9.2,1,2.5683333333333334,0.866,9.2,0.37005057357838905,0.2130115424973767,S1774
H1775,2103,90320748,79,72,7,6.0,30,2.94,14.0,0.395,0.36,0.1166666666666666,0.6,0.15,0.294,2.8,1,1.0766666666666667,0.44399999999999995,2.8,0.6124948958758677,0.5131164742917104,S1775
H1776,2104,90320760,508,438,70,0.0,303,44.95,344.0,2.54,2.19,1.1666666666666667,0.0,1.515,4.495,68.8,0,3.3566666666666665,1000000.0,68.8,0.015050418903326144,0.0005246589716684155,S1776
H1777,2105,90320770,55,51,4,3.0,25,2.25,12.0,0.275,0.255,0.0666666666666666,0.3,0.125,0.225,2.4,0,0.6216666666666666,1000000.0,2.4,0.3599280143971206,0.20094438614900315,S1777
H1778,2106,90320828,50,35,15,3.0,27,2.58,13.0,0.25,0.175,0.25,0.3,0.135,0.258,2.6,0,0.725,1000000.0,2.6,0.34782608695652173,0.1852046169989507,S1778
H1779,2107,90320844,25,25,0,2.2,15,1.26,6.5,0.125,0.125,0.0,0.22,0.075,0.126,1.3,0,0.345,1000000.0,1.3,0.5115089514066496,0.3830010493179433,S1779
H1780,2108,90320845,42,38,4,2.2,17,1.75,10.0,0.21,0.19,0.0666666666666666,0.22,0.085,0.175,2.0,1,0.47666666666666657,0.26,2.0,0.8219178082191781,0.7932843651626443,S1780
H1781,2109,90320850,54,50,4,0.0,24,2.38,11.5,0.27,0.25,0.0666666666666666,0.0,0.12,0.238,2.3,1,0.3166666666666666,0.358,2.3,0.9603072983354672,0.9601259181532005,S1781
H1782,2110,90321032,73,59,14,2.2,31,4.77,34.0,0.365,0.295,0.2333333333333333,0.22,0.155,0.477,6.8,1,0.7483333333333333,0.632,6.8,0.8957897879964168,0.8845750262329486,S1782
H1783,2111,90321063,50,48,2,3.0,24,2.42,12.0,0.25,0.24,0.0333333333333333,0.3,0.12,0.242,2.4,1,0.5733333333333333,0.362,2.4,0.8255365987892131,0.7985309548793285,S1783
H1784,2112,90321110,337,337,0,68.4,260,53.04,408.0,1.685,1.685,0.0,6.840000000000001,1.3,5.304,81.6,1,8.525,6.604,81.6,0.34234851078397804,0.17628541448058763,S1784
H1785,2113,90321111,57,53,4,3.0,10,1.0,5.3,0.285,0.265,0.0666666666666666,0.3,0.05,0.1,1.06,1,0.6316666666666666,0.15000000000000002,1.06,0.7001166861143523,0.6259181532004198,S1785
H1786,2114,90321235,84,80,4,5.2,28,5.36,41.0,0.42,0.4,0.0666666666666666,0.52,0.14,0.536,8.2,1,0.9866666666666666,0.676,8.2,0.7629704984740591,0.7193074501573977,S1786
H1787,2115,90321235,81,77,4,3.0,25,2.49,14.5,0.405,0.385,0.0666666666666666,0.3,0.125,0.249,2.9,1,0.7516666666666666,0.374,2.9,0.7258649891120252,0.6647429171038824,S1787
H1788,2116,90321290,96,92,4,9.0,33,3.67,22.5,0.48,0.46,0.0666666666666666,0.9,0.165,0.367,4.5,1,1.4266666666666667,0.532,4.5,0.5277973258268824,0.3987408184679958,S1788
H1789,2117,90321290,204,177,27,66.6,15,1.72,9.5,1.02,0.885,0.45,6.659999999999999,0.075,0.172,1.9,1,7.994999999999999,0.247,1.9,0.3769317753486619,0.2203567681007345,S1789
H1790,2118,90321321,60,55,5,3.0,20,1.98,11.0,0.3,0.275,0.0833333333333333,0.3,0.1,0.198,2.2,1,0.6583333333333333,0.29800000000000004,2.2,0.7351139426611125,0.6778593913955928,S1790
H1791,2119,90321321,4,4,0,2.2,2,0.46,2.4,0.02,0.02,0.0,0.22,0.01,0.046,0.48,1,0.24,0.056,0.48,0.8445945945945946,0.8300104931794333,S1791
H1792,2120,90321322,57,55,2,3.0,28,2.72,13.0,0.285,0.275,0.0333333333333333,0.3,0.14,0.272,2.6,1,0.6083333333333334,0.41200000000000003,2.6,0.8358874338255781,0.8153200419727177,S1792
H1793,2121,90321322,90,85,5,3.0,28,2.89,14.0,0.45,0.425,0.0833333333333333,0.3,0.14,0.289,2.8,1,0.8083333333333333,0.429,2.8,0.7249879168680522,0.664218258132214,S1793
H1794,2122,90321326,78,78,0,4.1,30,3.11,14.1,0.39,0.39,0.0,0.41,0.15,0.311,2.82,0,0.8,1000000.0,2.82,0.33112582781456956,0.16684155299055614,S1794
H1795,2124,92460013,166,106,60,5.3,25,2.58,15.5,0.83,0.53,1.0,0.53,0.125,0.258,3.1,1,2.06,0.383,3.1,0.49019607843137253,0.3604407135362015,S1795
H1796,2126,92460014,0,0,0,0.0,2,0.4,1.6,0.0,0.0,0.0,0.0,0.01,0.04,0.32,1,0.0,0.05,0.32,0.9523809523809523,0.95199370409234,S1796
H1797,2127,92460014,65,65,0,12.6,20,2.18,16.5,0.325,0.325,0.0,1.26,0.1,0.218,3.3,1,1.585,0.318,3.3,0.4411116012351125,0.2953830010493179,S1797
H1798,2128,92460014,86,56,30,8.4,17,2.42,19.0,0.43,0.28,0.5,0.8400000000000001,0.085,0.242,3.8,1,1.62,0.327,3.8,0.436109899694723,0.2898740818467996,S1798
H1799,2129,92460049,37,37,0,4.2,20,2.24,15.0,0.185,0.185,0.0,0.42,0.1,0.224,3.0,0,0.605,1000000.0,3.0,0.29455081001472755,0.1311647429171039,S1799
H1800,2130,92460083,258,211,47,7.2,17,2.02,12.0,1.29,1.055,0.7833333333333333,0.72,0.085,0.202,2.4,1,2.5583333333333336,0.28700000000000003,2.4,0.8633093525179854,0.8504721930745016,S1800
H1801,2132,92460117,218,174,44,3.6,50,8.48,65.5,1.09,0.87,0.7333333333333333,0.36,0.25,0.8480000000000001,13.1,1,1.9633333333333334,1.098,13.1,0.536097212294496,0.412906610703043,S1801
H1802,2133,92460119,113,71,42,10.4,33,3.4,25.0,0.565,0.355,0.7,1.04,0.165,0.3399999999999999,5.0,1,2.0949999999999998,0.5049999999999999,5.0,0.3861003861003861,0.23084994753410285,S1802
H1803,2134,92460119,48,45,3,8.4,15,2.11,16.0,0.24,0.225,0.05,0.8400000000000001,0.075,0.211,3.2,1,1.1150000000000002,0.286,3.2,0.5467468562055767,0.4296956977964323,S1803
H1804,2135,92460121,179,157,22,31.0,61,47.23,62.5,0.895,0.785,0.3666666666666666,3.1,0.305,4.723,12.5,1,4.251666666666667,5.028,12.5,0.5629574028898482,0.4491080797481637,S1804
H1805,2136,92460123,101,98,3,5.3,32,5.04,39.0,0.505,0.49,0.05,0.53,0.16,0.504,7.8,1,1.07,0.664,7.8,0.7112375533428165,0.6469045120671564,S1805
H1806,2138,92460171,0,0,0,2.2,0,0.11,0.4,0.0,0.0,0.0,0.22,0.0,0.011,0.08,1,0.22,0.011,0.08,0.9354536950420954,0.9310073452256034,S1806
H1807,2139,92460171,145,84,61,4.2,28,3.01,22.0,0.725,0.42,1.0166666666666666,0.42,0.14,0.301,4.4,1,1.8566666666666665,0.441,4.4,0.4139643990616807,0.2654774396642183,S1807
H1808,2140,92460172,92,78,14,4.2,24,2.57,16.5,0.46,0.39,0.2333333333333333,0.42,0.12,0.257,3.3,1,1.0433333333333332,0.377,3.3,0.600120024004801,0.4931794333683106,S1808
H1809,2141,92460172,0,0,0,2.2,0,0.11,0.4,0.0,0.0,0.0,0.22,0.0,0.011,0.08,1,0.22,0.011,0.08,0.9354536950420954,0.9310073452256034,S1809
H1810,2142,92460172,57,57,0,3.6,15,1.59,9.1,0.285,0.285,0.0,0.36,0.075,0.159,1.82,1,0.645,0.23399999999999999,1.82,0.7087172218284904,0.6403462749213011,S1810
H1811,2143,92460177,27,27,0,6.0,12,1.43,10.0,0.135,0.135,0.0,0.6,0.06,0.143,2.0,1,0.735,0.20299999999999999,2.0,0.6527415143603134,0.5582371458551941,S1811
H1812,2145,92460263,30,30,0,4.2,9,1.0,6.0,0.15,0.15,0.0,0.42,0.045,0.1,1.2,1,0.57,0.14500000000000002,1.2,0.7017543859649124,0.6303777544596013,S1812
H1813,2146,92460281,147,106,41,15.4,26,2.74,17.0,0.735,0.53,0.6833333333333333,1.54,0.13,0.274,3.4,1,2.7533333333333334,0.404,3.4,0.6072874493927126,0.5036726128016789,S1813
H1814,2147,92460281,175,167,8,12.8,45,6.76,49.0,0.875,0.835,0.1333333333333333,1.28,0.225,0.6759999999999999,9.8,1,2.248333333333333,0.9009999999999999,9.8,0.4260153365521159,0.2775445960125918,S1814
H1815,2148,92460282,148,124,24,6.4,48,7.42,51.0,0.74,0.62,0.4,0.64,0.24,0.742,10.2,1,1.6600000000000001,0.982,10.2,0.5959475566150179,0.4863588667366212,S1815
H1816,2149,92460355,163,125,38,16.8,34,4.69,35.0,0.815,0.625,0.6333333333333333,1.6800000000000002,0.17,0.469,7.0,1,2.9383333333333335,0.639,7.0,0.30309153364316027,0.13955928646379853,S1816
H1817,2150,92460355,119,114,5,11.4,14,1.81,11.0,0.595,0.57,0.0833333333333333,1.14,0.07,0.181,2.2,1,1.793333333333333,0.251,2.2,0.7109004739336491,0.6453305351521511,S1817
H1818,2151,92460361,150,136,14,8.7,184,32.83,236.9,0.75,0.68,0.2333333333333333,0.8699999999999999,0.92,3.283,47.38,1,1.7833333333333332,4.203,47.38,0.2924261623939955,0.12801678908709338,S1818
H1819,2152,92460391,53,53,0,8.4,20,2.03,14.0,0.265,0.265,0.0,0.8400000000000001,0.1,0.2029999999999999,2.8,1,1.105,0.30299999999999994,2.8,0.5549389567147613,0.440713536201469,S1819
H1820,2153,92460392,67,67,0,15.4,30,3.05,18.5,0.335,0.335,0.0,1.54,0.15,0.305,3.7,1,1.875,0.45499999999999996,3.7,0.4132231404958678,0.2641657922350472,S1820
H1821,2154,92460392,62,62,0,8.4,20,2.03,14.0,0.31,0.31,0.0,0.8400000000000001,0.1,0.2029999999999999,2.8,1,1.1500000000000001,0.30299999999999994,2.8,0.5414185165132647,0.4213011542497377,S1821
H1822,2155,92460438,150,127,23,4.2,24,2.57,15.5,0.75,0.635,0.3833333333333333,0.42,0.12,0.257,3.1,1,1.4383333333333332,0.377,3.1,0.4851228978007762,0.35204616998950683,S1822
H1823,2156,92460449,112,99,13,5.3,27,4.69,36.0,0.56,0.495,0.2166666666666666,0.53,0.135,0.469,7.2,1,1.2416666666666667,0.604,7.2,0.6106248727864848,0.5104931794333684,S1823
H1824,2157,92460449,121,94,27,5.3,27,4.69,36.0,0.605,0.47,0.45,0.53,0.135,0.469,7.2,1,1.45,0.604,7.2,0.5417118093174431,0.4223504721930745,S1824
H1825,2160,92460601,19,19,0,3.0,3,0.79,2.8,0.095,0.095,0.0,0.3,0.015,0.079,0.5599999999999999,1,0.395,0.094,0.5599999999999999,0.8583690987124464,0.8449632738719832,S1825
H1826,2161,92460602,22,22,0,3.0,3,0.85,2.3,0.11,0.11,0.0,0.3,0.015,0.0849999999999999,0.4599999999999999,1,0.41,0.0999999999999999,0.4599999999999999,0.9523809523809526,0.9530430220356768,S1826
H1827,2162,92460612,224,201,23,33.6,54,8.05,58.0,1.12,1.005,0.3833333333333333,3.3600000000000003,0.27,0.805,11.6,1,4.748333333333333,1.0750000000000002,11.6,0.2139800285306705,0.06925498426023086,S1827
H1828,2163,92460615,228,182,46,0.0,70,7.27,52.0,1.14,0.91,0.7666666666666667,0.0,0.35,0.727,10.4,0,1.6766666666666667,1000000.0,10.4,0.10284538909838876,0.01416579223504722,S1828
H1829,2164,92460616,149,89,60,0.0,28,2.79,20.0,0.745,0.445,1.0,0.0,0.14,0.279,4.0,0,1.445,1000000.0,4.0,0.2812939521800282,0.11909758656873033,S1829
H1830,2165,92460638,31,31,0,4.2,8,0.86,7.0,0.155,0.155,0.0,0.42,0.04,0.086,1.4,1,0.575,0.126,1.4,0.6901311249137336,0.6091290661070304,S1830
H1831,2166,92460665,174,162,12,21.6,70,12.42,92.0,0.87,0.81,0.2,2.16,0.35,1.242,18.4,1,3.17,1.592,18.4,0.3878975950349108,0.2324239244491081,S1831
H1832,2168,92460717,86,56,30,2.2,16,1.72,12.0,0.43,0.28,0.5,0.22,0.08,0.172,2.4,1,1.0,0.252,2.4,0.5720823798627003,0.4601259181532004,S1832
H1833,2171,92460719,115,113,2,6.4,41,6.71,48.0,0.575,0.565,0.0333333333333333,0.64,0.205,0.671,9.6,1,1.2383333333333333,0.876,9.6,0.7340347443112307,0.6770724029380902,S1833
H1834,2172,92460779,65,65,0,8.4,18,1.89,13.0,0.325,0.325,0.0,0.8400000000000001,0.09,0.189,2.6,1,1.165,0.279,2.6,0.5302226935312832,0.4024134312696747,S1834
H1835,2175,92460819,236,160,76,8.4,20,2.18,15.5,1.18,0.8,1.2666666666666666,0.8400000000000001,0.1,0.218,3.1,1,2.9066666666666663,0.318,3.1,0.8379888268156421,0.8184679958027282,S1835
H1836,2176,92460819,155,134,21,15.4,27,3.4,22.5,0.775,0.67,0.35,1.54,0.135,0.3399999999999999,4.5,1,2.56,0.4749999999999999,4.5,0.3401360544217687,0.17418677859391396,S1836
H1837,2177,95240035,59,54,5,22.6,31,5.13,38.0,0.295,0.27,0.0833333333333333,2.26,0.155,0.513,7.6,1,2.6133333333333333,0.668,7.6,0.3395201448619285,0.1731374606505771,S1837
H1838,2178,95240036,27,27,0,4.2,7,0.7,5.0,0.135,0.135,0.0,0.42,0.035,0.0699999999999999,1.0,1,0.5549999999999999,0.1049999999999999,1.0,0.6920415224913494,0.6128016789087093,S1838
H1839,2179,95240129,275,218,57,18.3,71,9.1,58.0,1.375,1.09,0.95,1.83,0.355,0.91,11.6,1,3.87,1.2650000000000001,11.6,0.27739251040221913,0.11542497376705142,S1839
H1840,2180,95240137,35,34,1,0.0,7,1.06,5.5,0.175,0.17,0.0166666666666666,0.0,0.035,0.106,1.1,1,0.18666666666666662,0.14100000000000001,1.1,0.9563277016257572,0.9575026232948584,S1840
H1841,2181,95240138,42,42,0,4.2,7,0.8,5.5,0.21,0.21,0.0,0.42,0.035,0.08,1.1,0,0.63,1000000.0,1.1,0.6802721088435373,0.5965372507869885,S1841
H1842,2182,95240219,194,187,7,0.0,97,16.85,127.0,0.97,0.935,0.1166666666666666,0.0,0.485,1.685,25.4,1,1.0516666666666667,2.17,25.4,0.4720692368214005,0.3352570828961175,S1842
H1843,2183,95240220,194,185,9,0.0,109,17.71,130.0,0.97,0.925,0.15,0.0,0.545,1.771,26.0,1,1.075,2.316,26.0,0.44622936189201257,0.3011542497376705,S1843
H1844,2184,95240253,45,44,1,4.2,6,0.62,4.5,0.225,0.22,0.0166666666666666,0.42,0.03,0.062,0.9,1,0.6566666666666666,0.092,0.9,0.8042895442359249,0.7681007345225603,S1844
H1845,2185,95240283,88,78,10,0.0,30,2.92,20.0,0.44,0.39,0.1666666666666666,0.0,0.15,0.292,4.0,1,0.5566666666666666,0.44199999999999995,4.0,0.8971291866028708,0.8887722980062959,S1845
H1846,2186,95240293,64,64,0,4.2,17,1.79,11.5,0.32,0.32,0.0,0.42,0.085,0.179,2.3,1,0.74,0.264,2.3,0.6775067750677507,0.5918153200419727,S1846
H1847,2187,95240294,315,297,18,21.8,138,16.28,112.0,1.575,1.485,0.3,2.18,0.69,1.628,22.4,1,3.9650000000000003,2.3179999999999996,22.4,0.37778617302606715,0.22193074501573976,S1847
H1848,2188,95240296,58,55,3,3.2,20,2.18,16.0,0.29,0.275,0.05,0.32,0.1,0.218,3.2,1,0.645,0.318,3.2,0.7535795026375283,0.7046169989506821,S1848
