respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,TimePT,TimePT_non_wait,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimePT_non_wait_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,Choice
H0788,90300284,0.2960937410777467,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,2,3,3,157,149,8,11.4,36,5.45,38.0,0.785,0.745,0.18,0.13333333333333333,1.1400000000000001,0.545,7.6,1
H0789,90300309,0.7000658609902283,35,male,35 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,0,0,1,1,3,1,0,1,0,a work trip,high education,1,car is available for this trip,2,6,1,4,3,3,91,91,0,3.0,20,3.02,18.5,0.455,0.455,0.1,0.0,0.3,0.302,3.7,0
H0790,90300336,1.1100015300256885,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,68,68,0,86.0,8,1.49,4.8,0.34,0.34,0.04,0.0,8.6,0.149,0.96,2
H0791,90300344,0.26643335936145884,63,female,63 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,1,0,1,0,1,0,1,0,a work trip,high education,1,car is available for this trip,3,4,1,3,2,3,137,134,3,4.2,43,5.16,35.0,0.685,0.67,0.215,0.05,0.42000000000000004,0.516,7.0,1
H0792,90300344,0.26643335936145884,63,female,63 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,1,0,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,1,3,2,3,155,141,14,3.0,35,4.0,24.0,0.775,0.705,0.175,0.23333333333333334,0.3,0.4,4.8,1
H0793,90300345,0.2960937410777467,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,5,4,0,1,0,a work trip,high education,1,car is available for this trip,4,5,2,3,1,4,70,70,0,3.0,23,2.97,17.0,0.35,0.35,0.115,0.0,0.3,0.29700000000000004,3.4,2
H0794,90300367,3.9941426451134805,60,female,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,2,2,1,2,177,166,11,9.0,34,4.23,25.0,0.885,0.83,0.17,0.18333333333333332,0.9,0.42300000000000004,5.0,1
H0795,90300375,0.2960937410777467,48,male,48 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,0,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,3,3,2,3,58,58,0,2.2,19,2.18,12.0,0.29,0.29,0.095,0.0,0.22000000000000003,0.21800000000000003,2.4,0
H0796,90300385,2.3605670058945383,23,female,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,3,3,3,2,562,495,67,85.5,338,67.65,519.0,2.81,2.475,1.69,1.1166666666666667,8.55,6.765000000000001,103.8,1
H0797,90300470,0.2960937410777467,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,86,86,0,3.7,23,2.36,10.5,0.43,0.43,0.115,0.0,0.37,0.236,2.1,1
H0798,90300470,0.2960937410777467,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,4,1,4,1,3,185,156,29,24.5,53,5.47,29.5,0.925,0.78,0.265,0.48333333333333334,2.45,0.5469999999999999,5.9,1
H0799,90300827,0.2960937410777467,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,45,45,0,3.7,13,1.62,9.5,0.225,0.225,0.065,0.0,0.37,0.162,1.9,1
H0800,90300827,0.2960937410777467,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,268,246,22,35.2,163,31.33,236.5,1.34,1.23,0.815,0.36666666666666664,3.5200000000000005,3.133,47.3,1
H0801,90300837,0.26643335936145884,57,female,57 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,5,88,80,8,2.2,19,2.08,12.0,0.44,0.4,0.095,0.13333333333333333,0.22000000000000003,0.20800000000000002,2.4,1
H0802,90300838,0.2960937410777467,58,male,58 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,3,1,1,207,191,16,8.5,45,7.87,55.6,1.035,0.955,0.225,0.26666666666666666,0.85,0.787,11.120000000000001,1
H0803,90300909,0.390802389501682,41,female,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,3,2,2,19,19,0,4.4,4,0.46,2.0,0.095,0.095,0.02,0.0,0.44000000000000006,0.046,0.4,2
H0804,90300909,0.390802389501682,41,female,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,3,2,2,130,116,14,10.6,35,5.26,39.0,0.65,0.58,0.175,0.23333333333333334,1.06,0.526,7.8,1
H0805,90300910,0.390802389501682,41,female,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,3,2,2,19,19,0,4.4,4,0.43,1.9,0.095,0.095,0.02,0.0,0.44000000000000006,0.043,0.38,2
H0806,90300953,0.9984088205497536,59,female,59 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,6,1,4,1,4,84,82,2,4.5,23,2.74,14.9,0.42,0.41,0.115,0.03333333333333333,0.45,0.274,2.98,0
H0807,90300953,0.9984088205497536,59,female,59 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,6,1,4,1,4,32,32,0,3.0,3,0.4,1.2,0.16,0.16,0.015,0.0,0.3,0.04,0.24,2
H0808,90301010,0.2960937410777467,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,1,5,2,3,423,365,58,57.5,196,38.53,297.5,2.115,1.825,0.98,0.9666666666666667,5.75,3.853,59.5,1
H0809,90301139,1.1100015300256885,54,male,54 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,2,4,3,4,144,140,4,31.2,78,13.44,102.0,0.72,0.7,0.39,0.06666666666666667,3.12,1.3439999999999999,20.4,1
H0810,90320178,0.7000658609902283,36,male,36 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,5,5,3,1,0,a work trip,not high education,1,car is available for this trip,5,4,1,4,1,4,382,367,15,0.0,262,52.06,404.0,1.91,1.835,1.31,0.25,0.0,5.206,80.8,0
H0811,90320344,0.26643335936145884,46,female,46 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,5,5,2,0,1,a non-work trip,high education,1,car is available for this trip,4,3,2,3,2,2,41,41,0,3.0,15,1.46,7.1,0.205,0.205,0.075,0.0,0.3,0.146,1.42,0
H0812,90320388,0.7000658609902283,34,male,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,5,3,1,0,a work trip,high education,1,car is available for this trip,2,4,2,3,1,2,107,97,10,6.4,45,6.29,45.0,0.535,0.485,0.225,0.16666666666666666,0.64,0.629,9.0,1
H0813,90320388,0.7000658609902283,34,male,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,5,3,1,0,a work trip,high education,1,car is available for this trip,2,4,2,3,1,2,123,102,21,6.4,45,6.29,45.0,0.615,0.51,0.225,0.35,0.64,0.629,9.0,1
H0814,90320560,0.2960937410777467,52,male,52 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,1,5,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,5,4,3,1,2,49,49,0,3.0,26,2.58,13.0,0.245,0.245,0.13,0.0,0.3,0.258,2.6,1
H0815,90320560,0.2960937410777467,52,male,52 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,1,5,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,5,4,3,1,2,75,71,4,3.0,30,2.84,14.0,0.375,0.355,0.15,0.06666666666666667,0.3,0.284,2.8,0
H0816,90320643,0.9984088205497536,57,female,57 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,1,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,2,3,1,2,54,50,4,3.0,26,2.58,12.5,0.27,0.25,0.13,0.06666666666666667,0.3,0.258,2.5,0
H0817,90320677,0.4344844372177664,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2,55,55,0,0.0,25,2.49,12.0,0.275,0.275,0.125,0.0,0.0,0.24900000000000003,2.4,0
H0818,90320677,0.4344844372177664,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,2,55,55,0,0.0,25,2.49,12.0,0.275,0.275,0.125,0.0,0.0,0.24900000000000003,2.4,0
H0819,90320689,0.26643335936145884,42,female,42 years old,8418,around CHF 8418 per month,0,0,0,0,0,0,8.418,1,0,0,1,5,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,2,4,1,2,53,53,0,3.0,25,2.51,14.0,0.265,0.265,0.125,0.0,0.3,0.251,2.8,0
H0820,90320693,0.2960937410777467,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,57,57,0,3.0,25,2.45,12.5,0.285,0.285,0.125,0.0,0.3,0.24500000000000002,2.5,0
H0821,90320693,0.2960937410777467,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,54,54,0,3.0,25,2.45,12.5,0.27,0.27,0.125,0.0,0.3,0.24500000000000002,2.5,0
H0822,90320713,0.6296835007540205,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,2,2,1,3,2,2,190,161,29,12.8,48,6.26,46.0,0.95,0.805,0.24,0.48333333333333334,1.28,0.626,9.2,1
H0823,90321063,0.2960937410777467,46,male,46 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,2,4,2,3,50,48,2,3.0,24,2.42,12.0,0.25,0.24,0.12,0.03333333333333333,0.3,0.242,2.4,0
H0824,90321110,0.4344844372177664,58,male,58 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,5,5,4,5,1,1,337,337,0,68.4,260,53.04,408.0,1.685,1.685,1.3,0.0,6.840000000000001,5.304,81.6,0
H0825,90321111,0.390802389501682,58,female,58 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,1,4,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,2,4,1,3,57,53,4,3.0,10,1.0,5.3,0.285,0.265,0.05,0.06666666666666667,0.3,0.1,1.06,1
H0826,90321235,0.23251872604151755,68,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,2,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,4,3,4,3,4,81,77,4,3.0,25,2.49,14.5,0.405,0.385,0.125,0.06666666666666667,0.3,0.24900000000000003,2.9,1
H0827,90321290,2.6244120004410196,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,1,1,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,2,2,96,92,4,9.0,33,3.67,22.5,0.48,0.46,0.165,0.06666666666666667,0.9,0.367,4.5,1
H0828,90321290,2.6244120004410196,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,1,1,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,2,2,204,177,27,66.6,15,1.72,9.5,1.02,0.885,0.075,0.45,6.659999999999999,0.172,1.9,1
H0829,90321321,0.390802389501682,49,female,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,60,55,5,3.0,20,1.98,11.0,0.3,0.275,0.1,0.08333333333333333,0.3,0.198,2.2,1
H0830,90321321,0.390802389501682,49,female,49 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,4,4,0,2.2,2,0.46,2.4,0.02,0.02,0.01,0.0,0.22000000000000003,0.046,0.48,2
H0831,90321322,0.4344844372177664,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,57,55,2,3.0,28,2.72,13.0,0.285,0.275,0.14,0.03333333333333333,0.3,0.272,2.6,0
H0832,90321322,0.4344844372177664,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,90,85,5,3.0,28,2.89,14.0,0.45,0.425,0.14,0.08333333333333333,0.3,0.28900000000000003,2.8,1
H0833,90321326,0.26643335936145884,45,female,45 years old,5000,around CHF 5000 per month,1,0,1,0,0,0,5.0,0,0,1,0,3,3,2,0,1,a non-work trip,high education,0,car is not available for this trip,5,4,4,1,1,1,78,78,0,4.1,30,3.11,14.1,0.39,0.39,0.15,0.0,0.41,0.311,2.82,0
H0834,92460013,2.3605670058945383,21,female,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,0,4,3,3,-1,1,0,a work trip,not high education,1,car is available for this trip,1,2,3,3,2,2,166,106,60,5.3,25,2.58,15.5,0.83,0.53,0.125,1.0,0.53,0.258,3.1,1
H0835,92460014,0.9984088205497536,54,female,54 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,0,0,0,4,3,3,-1,1,0,a work trip,not high education,1,car is available for this trip,2,3,1,3,2,2,65,65,0,12.6,20,2.18,16.5,0.325,0.325,0.1,0.0,1.26,0.21800000000000003,3.3,1
H0836,92460117,0.9984088205497536,40,female,40 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,1,4,2,3,218,174,44,3.6,50,8.48,65.5,1.09,0.87,0.25,0.7333333333333333,0.36,0.8480000000000001,13.1,1
H0837,92460121,0.2960937410777467,48,male,48 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,6,6,4,2,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,2,4,3,179,157,22,31.0,61,47.23,62.5,0.895,0.785,0.305,0.36666666666666664,3.1,4.723,12.5,1
H0838,92460123,0.2960937410777467,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,6,3,1,0,a work trip,high education,1,car is available for this trip,5,3,2,4,1,3,101,98,3,5.3,32,5.04,39.0,0.505,0.49,0.16,0.05,0.53,0.504,7.8,0
H0839,92460171,1.1100015300256885,64,male,64 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,1,4,1,4,145,84,61,4.2,28,3.01,22.0,0.725,0.42,0.14,1.0166666666666666,0.42000000000000004,0.301,4.4,1
H0840,92460172,0.9984088205497536,58,female,58 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,1,4,1,2,92,78,14,4.2,24,2.57,16.5,0.46,0.39,0.12,0.23333333333333334,0.42000000000000004,0.257,3.3,1
H0841,92460172,0.9984088205497536,58,female,58 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,1,4,1,2,57,57,0,3.6,15,1.59,9.1,0.285,0.285,0.075,0.0,0.36,0.159,1.8199999999999998,1
H0842,92460177,0.9984088205497536,-1,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,0,0,0,1,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,3,3,1,5,27,27,0,6.0,12,1.43,10.0,0.135,0.135,0.06,0.0,0.6,0.143,2.0,0
H0843,92460282,0.2960937410777467,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,148,124,24,6.4,48,7.42,51.0,0.74,0.62,0.24,0.4,0.64,0.742,10.2,1
H0844,92460355,2.3605670058945383,21,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,0,4,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,2,2,163,125,38,16.8,34,4.69,35.0,0.815,0.625,0.17,0.6333333333333333,1.6800000000000002,0.46900000000000003,7.0,1
H0845,92460355,2.3605670058945383,21,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,0,4,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,3,2,2,119,114,5,11.4,14,1.81,11.0,0.595,0.57,0.07,0.08333333333333333,1.1400000000000001,0.181,2.2,1
H0846,92460391,0.9984088205497536,44,female,44 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,2,2,53,53,0,8.4,20,2.03,14.0,0.265,0.265,0.1,0.0,0.8400000000000001,0.20299999999999999,2.8,1
H0847,92460392,0.9984088205497536,44,female,44 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,2,2,2,67,67,0,15.4,30,3.05,18.5,0.335,0.335,0.15,0.0,1.54,0.305,3.7,1
H0848,92460392,0.9984088205497536,44,female,44 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,2,2,62,62,0,8.4,20,2.03,14.0,0.31,0.31,0.1,0.0,0.8400000000000001,0.20299999999999999,2.8,1
H0849,92460438,0.26643335936145884,43,female,43 years old,2000,around CHF 2000 per month,0,0,0,0,0,0,2.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,150,127,23,4.2,24,2.57,15.5,0.75,0.635,0.12,0.38333333333333336,0.42000000000000004,0.257,3.1,1
H0850,92460449,0.8717417348557711,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,1,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,2,3,2,2,112,99,13,5.3,27,4.69,36.0,0.56,0.495,0.135,0.21666666666666667,0.53,0.46900000000000003,7.2,1
H0851,92460449,0.8717417348557711,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,4,2,3,2,2,121,94,27,5.3,27,4.69,36.0,0.605,0.47,0.135,0.45,0.53,0.46900000000000003,7.2,1
H0852,92460602,0.7000658609902283,32,male,32 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,2,3,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,1,4,1,3,22,22,0,3.0,3,0.85,2.3,0.11,0.11,0.015,0.0,0.3,0.08499999999999999,0.45999999999999996,1
H0853,92460612,1.1100015300256885,43,male,43 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,3,12,6,4,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,2,1,6,224,201,23,33.6,54,8.05,58.0,1.12,1.005,0.27,0.38333333333333336,3.3600000000000003,0.805,11.6,1
H0854,92460638,0.9984088205497536,60,female,60 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,2,4,3,1,4,31,31,0,4.2,8,0.86,7.0,0.155,0.155,0.04,0.0,0.42000000000000004,0.086,1.4,1
H0855,92460665,0.2960937410777467,46,male,46 years old,8418,around CHF 8418 per month,0,0,1,0,0,0,8.418,1,0,0,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,5,3,3,1,4,174,162,12,21.6,70,12.42,92.0,0.87,0.81,0.35,0.2,2.16,1.242,18.4,1
H0856,92460719,2.6244120004410196,37,male,37 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,4,4,2,115,113,2,6.4,41,6.71,48.0,0.575,0.565,0.205,0.03333333333333333,0.64,0.671,9.6,1
H0857,92460779,3.9941426451134805,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,2,2,3,65,65,0,8.4,18,1.89,13.0,0.325,0.325,0.09,0.0,0.8400000000000001,0.189,2.6,0
H0858,95240129,0.26643335936145884,62,female,62 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,6,1,4,1,3,275,218,57,18.3,71,9.1,58.0,1.375,1.09,0.355,0.95,1.83,0.9099999999999999,11.6,1
H0859,95240219,0.2960937410777467,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,3,2,194,187,7,0.0,97,16.85,127.0,0.97,0.935,0.485,0.11666666666666667,0.0,1.685,25.4,0
H0860,95240220,0.2960937410777467,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,3,2,194,185,9,0.0,109,17.71,130.0,0.97,0.925,0.545,0.15,0.0,1.7710000000000001,26.0,0
H0861,95240293,0.6296835007540205,30,female,30 or younger,5000,around CHF 5000 per month,1,0,0,1,0,1,5.0,1,0,0,1,3,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,2,1,2,64,64,0,4.2,17,1.79,11.5,0.32,0.32,0.085,0.0,0.42000000000000004,0.179,2.3,1
H0862,95240294,0.6296835007540205,30,female,30 or younger,5000,around CHF 5000 per month,1,0,0,1,0,1,5.0,1,0,0,1,3,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,2,1,2,315,297,18,21.8,138,16.28,112.0,1.575,1.485,0.69,0.3,2.18,1.6280000000000001,22.4,1
H0863,95240344,2.6244120004410196,27,male,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,1,1,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,4,3,5,3,72,70,2,6.0,16,1.75,12.0,0.36,0.35,0.08,0.03333333333333333,0.6,0.175,2.4,1
H0864,95240344,2.6244120004410196,27,male,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,1,1,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,4,3,5,3,138,129,9,25.2,69,6.95,52.0,0.69,0.645,0.345,0.15,2.52,0.6950000000000001,10.4,1
H0865,95240363,1.0272633905783595,27,male,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,1,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,4,2,2,3,1,3,213,171,42,10.4,76,11.97,93.0,1.065,0.855,0.38,0.7,1.04,1.197,18.6,0
