respondent_id,human_id,Choice,alternative_code,alternative_name,availability,travel_time,waiting_time,travel_cost,distance_km,scaled_time,scaled_waiting,scaled_cost,scaled_distance
H0660,54440508,1,1,CAR,1,58,0,7.84,59.0,0.29,0.0,0.784,11.8
H0660,54440508,1,2,SLOW_MODES,1,0,0,0.0,59.0,0.0,0.0,0.0,11.8
H0661,54440509,1,0,PT,1,100,41,11.2,22.0,0.5,0.6833333333333333,1.1199999999999999,4.4
H0661,54440509,1,1,CAR,1,30,0,3.15,22.0,0.15,0.0,0.315,4.4
H0661,54440509,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0662,54440529,1,0,PT,1,110,8,20.8,36.0,0.55,0.13333333333333333,2.08,7.2
H0662,54440529,1,1,CAR,1,56,0,5.6,36.0,0.28,0.0,0.5599999999999999,7.2
H0662,54440529,1,2,SLOW_MODES,1,0,0,0.0,36.0,0.0,0.0,0.0,7.2
H0663,54440574,0,0,PT,1,126,0,7.6,28.0,0.63,0.0,0.76,5.6
H0663,54440574,0,1,CAR,1,40,0,4.18,28.0,0.2,0.0,0.418,5.6
H0663,54440574,0,2,SLOW_MODES,1,0,0,0.0,28.0,0.0,0.0,0.0,5.6
H0664,54440575,0,0,PT,1,189,23,44.0,205.0,0.945,0.38333333333333336,4.4,41.0
H0664,54440575,0,1,CAR,1,142,0,26.67,205.0,0.71,0.0,2.6670000000000003,41.0
H0664,54440575,0,2,SLOW_MODES,1,0,0,0.0,205.0,0.0,0.0,0.0,41.0
H0665,54440575,1,0,PT,1,64,0,3.8,9.0,0.32,0.0,0.38,1.8
H0665,54440575,1,1,CAR,1,12,0,1.4,9.0,0.06,0.0,0.13999999999999999,1.8
H0665,54440575,1,2,SLOW_MODES,1,0,0,0.0,9.0,0.0,0.0,0.0,1.8
H0666,54440592,1,0,PT,1,211,7,18.0,54.0,1.055,0.11666666666666667,1.8,10.8
H0666,54440592,1,1,CAR,1,69,0,8.15,54.0,0.345,0.0,0.8150000000000001,10.8
H0666,54440592,1,2,SLOW_MODES,1,0,0,0.0,54.0,0.0,0.0,0.0,10.8
H0667,54440796,1,0,PT,1,134,10,23.6,41.0,0.67,0.16666666666666666,2.3600000000000003,8.2
H0667,54440796,1,1,CAR,1,54,0,6.28,41.0,0.27,0.0,0.628,8.2
H0667,54440796,1,2,SLOW_MODES,1,0,0,0.0,41.0,0.0,0.0,0.0,8.2
H0668,54440872,1,0,PT,1,99,15,20.0,26.0,0.495,0.25,2.0,5.2
H0668,54440872,1,1,CAR,1,39,0,3.96,26.0,0.195,0.0,0.396,5.2
H0668,54440872,1,2,SLOW_MODES,1,0,0,0.0,26.0,0.0,0.0,0.0,5.2
H0669,54440873,1,0,PT,1,250,73,74.4,187.0,1.25,1.2166666666666666,7.44,37.4
H0669,54440873,1,1,CAR,1,157,0,24.58,187.0,0.785,0.0,2.4579999999999997,37.4
H0669,54440873,1,2,SLOW_MODES,1,0,0,0.0,187.0,0.0,0.0,0.0,37.4
H0670,54440949,1,0,PT,1,60,1,12.2,15.0,0.3,0.016666666666666666,1.22,3.0
H0670,54440949,1,1,CAR,1,21,0,2.29,15.0,0.105,0.0,0.229,3.0
H0670,54440949,1,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0671,54440987,0,0,PT,1,150,21,40.0,57.5,0.75,0.35,4.0,11.5
H0671,54440987,0,1,CAR,1,81,0,10.5,57.5,0.405,0.0,1.05,11.5
H0671,54440987,0,2,SLOW_MODES,1,0,0,0.0,57.5,0.0,0.0,0.0,11.5
H0672,54441126,1,0,PT,1,87,4,3.8,11.0,0.435,0.06666666666666667,0.38,2.2
H0672,54441126,1,1,CAR,1,14,0,1.42,11.0,0.07,0.0,0.142,2.2
H0672,54441126,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0673,54441126,1,0,PT,1,38,0,3.8,10.0,0.19,0.0,0.38,2.0
H0673,54441126,1,1,CAR,1,14,0,1.46,10.0,0.07,0.0,0.146,2.0
H0673,54441126,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0674,54441127,1,0,PT,1,194,11,18.9,59.5,0.97,0.18333333333333332,1.89,11.9
H0674,54441127,1,1,CAR,1,71,0,9.57,59.5,0.355,0.0,0.9570000000000001,11.9
H0674,54441127,1,2,SLOW_MODES,1,0,0,0.0,59.5,0.0,0.0,0.0,11.9
H0675,54441132,1,0,PT,1,78,0,7.6,11.0,0.39,0.0,0.76,2.2
H0675,54441132,1,1,CAR,1,19,0,1.92,11.0,0.095,0.0,0.192,2.2
H0675,54441132,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0676,54441132,1,0,PT,1,110,5,9.4,11.0,0.55,0.08333333333333333,0.9400000000000001,2.2
H0676,54441132,1,1,CAR,1,19,0,1.92,11.0,0.095,0.0,0.192,2.2
H0676,54441132,1,2,SLOW_MODES,1,0,0,0.0,11.0,0.0,0.0,0.0,2.2
H0677,54540021,1,0,PT,1,398,46,34.1,147.0,1.99,0.7666666666666667,3.41,29.4
H0677,54540021,1,1,CAR,1,151,0,20.64,147.0,0.755,0.0,2.064,29.4
H0677,54540021,1,2,SLOW_MODES,1,0,0,0.0,147.0,0.0,0.0,0.0,29.4
H0678,54540022,2,0,PT,1,73,0,3.8,1.0,0.365,0.0,0.38,0.2
H0678,54540022,2,1,CAR,1,1,0,2.58,1.0,0.005,0.0,0.258,0.2
H0678,54540022,2,2,SLOW_MODES,1,0,0,0.0,1.0,0.0,0.0,0.0,0.2
H0679,54540027,0,0,PT,1,108,0,0.0,73.0,0.54,0.0,0.0,14.6
H0679,54540027,0,1,CAR,1,93,0,11.12,73.0,0.465,0.0,1.1119999999999999,14.6
H0679,54540027,0,2,SLOW_MODES,1,0,0,0.0,73.0,0.0,0.0,0.0,14.6
H0680,54540135,1,0,PT,1,384,100,80.6,153.0,1.92,1.6666666666666667,8.059999999999999,30.6
H0680,54540135,1,1,CAR,1,181,0,22.99,153.0,0.905,0.0,2.299,30.6
H0680,54540135,1,2,SLOW_MODES,1,0,0,0.0,153.0,0.0,0.0,0.0,30.6
H0681,54540136,1,0,PT,1,120,7,0.0,49.0,0.6,0.11666666666666667,0.0,9.8
H0681,54540136,1,1,CAR,1,64,0,7.59,49.0,0.32,0.0,0.759,9.8
H0681,54540136,1,2,SLOW_MODES,1,0,0,0.0,49.0,0.0,0.0,0.0,9.8
H0682,54540180,1,0,PT,1,102,2,11.2,29.0,0.51,0.03333333333333333,1.1199999999999999,5.8
H0682,54540180,1,1,CAR,1,40,0,4.59,29.0,0.2,0.0,0.45899999999999996,5.8
H0682,54540180,1,2,SLOW_MODES,1,0,0,0.0,29.0,0.0,0.0,0.0,5.8
H0683,54540399,0,0,PT,1,143,1,16.7,55.5,0.715,0.016666666666666666,1.67,11.1
H0683,54540399,0,1,CAR,1,74,0,9.14,55.5,0.37,0.0,0.914,11.1
H0683,54540399,0,2,SLOW_MODES,1,0,0,0.0,55.5,0.0,0.0,0.0,11.1
H0684,54540400,1,0,PT,1,120,7,7.4,34.0,0.6,0.11666666666666667,0.74,6.8
H0684,54540400,1,1,CAR,1,46,0,4.89,34.0,0.23,0.0,0.489,6.8
H0684,54540400,1,2,SLOW_MODES,1,0,0,0.0,34.0,0.0,0.0,0.0,6.8
H0685,54540400,1,0,PT,1,135,24,7.25,53.0,0.675,0.4,0.725,10.6
H0685,54540400,1,1,CAR,1,61,0,8.58,53.0,0.305,0.0,0.858,10.6
H0685,54540400,1,2,SLOW_MODES,1,0,0,0.0,53.0,0.0,0.0,0.0,10.6
H0686,54540426,1,0,PT,1,43,0,7.6,7.0,0.215,0.0,0.76,1.4
H0686,54540426,1,1,CAR,1,10,0,1.23,7.0,0.05,0.0,0.123,1.4
H0686,54540426,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0687,54540426,1,0,PT,1,125,1,17.0,29.5,0.625,0.016666666666666666,1.7,5.9
H0687,54540426,1,1,CAR,1,42,0,4.26,29.5,0.21,0.0,0.426,5.9
H0687,54540426,1,2,SLOW_MODES,1,0,0,0.0,29.5,0.0,0.0,0.0,5.9
H0688,54540451,1,0,PT,1,179,58,52.6,83.0,0.895,0.9666666666666667,5.26,16.6
H0688,54540451,1,1,CAR,1,78,0,13.0,83.0,0.39,0.0,1.3,16.6
H0688,54540451,1,2,SLOW_MODES,1,0,0,0.0,83.0,0.0,0.0,0.0,16.6
H0689,54540452,1,0,PT,1,89,1,14.4,14.0,0.445,0.016666666666666666,1.44,2.8
H0689,54540452,1,1,CAR,1,25,0,2.55,14.0,0.125,0.0,0.255,2.8
H0689,54540452,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0690,54540466,1,0,PT,1,270,44,16.5,97.0,1.35,0.7333333333333333,1.65,19.4
H0690,54540466,1,1,CAR,1,113,0,13.87,97.0,0.565,0.0,1.387,19.4
H0690,54540466,1,2,SLOW_MODES,1,0,0,0.0,97.0,0.0,0.0,0.0,19.4
H0691,54540632,1,0,PT,1,105,15,22.0,65.0,0.525,0.25,2.2,13.0
H0691,54540632,1,1,CAR,1,64,0,9.0,65.0,0.32,0.0,0.9,13.0
H0691,54540632,1,2,SLOW_MODES,1,0,0,0.0,65.0,0.0,0.0,0.0,13.0
H0692,54540662,1,0,PT,1,33,0,3.8,7.0,0.165,0.0,0.38,1.4
H0692,54540662,1,1,CAR,1,10,0,1.13,7.0,0.05,0.0,0.11299999999999999,1.4
H0692,54540662,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0693,54540662,1,0,PT,1,33,0,3.8,7.0,0.165,0.0,0.38,1.4
H0693,54540662,1,1,CAR,1,10,0,1.13,7.0,0.05,0.0,0.11299999999999999,1.4
H0693,54540662,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0694,54540663,0,0,PT,1,70,2,5.6,24.0,0.35,0.03333333333333333,0.5599999999999999,4.8
H0694,54540663,0,1,CAR,1,40,0,3.87,24.0,0.2,0.0,0.387,4.8
H0694,54540663,0,2,SLOW_MODES,1,0,0,0.0,24.0,0.0,0.0,0.0,4.8
H0695,54540713,1,0,PT,1,59,0,3.8,9.5,0.295,0.0,0.38,1.9
H0695,54540713,1,1,CAR,1,16,0,1.66,9.5,0.08,0.0,0.16599999999999998,1.9
H0695,54540713,1,2,SLOW_MODES,1,0,0,0.0,9.5,0.0,0.0,0.0,1.9
H0696,54540713,1,0,PT,1,63,5,3.8,8.9,0.315,0.08333333333333333,0.38,1.78
H0696,54540713,1,1,CAR,1,15,0,1.75,8.9,0.075,0.0,0.175,1.78
H0696,54540713,1,2,SLOW_MODES,1,0,0,0.0,8.9,0.0,0.0,0.0,1.78
H0697,54540811,1,0,PT,1,85,5,4.7,13.0,0.425,0.08333333333333333,0.47000000000000003,2.6
H0697,54540811,1,1,CAR,1,24,0,2.35,13.0,0.12,0.0,0.23500000000000001,2.6
H0697,54540811,1,2,SLOW_MODES,1,0,0,0.0,13.0,0.0,0.0,0.0,2.6
H0698,54540811,1,0,PT,1,88,9,5.6,13.0,0.44,0.15,0.5599999999999999,2.6
H0698,54540811,1,1,CAR,1,24,0,2.35,13.0,0.12,0.0,0.23500000000000001,2.6
H0698,54540811,1,2,SLOW_MODES,1,0,0,0.0,13.0,0.0,0.0,0.0,2.6
H0699,54540811,2,0,PT,1,47,0,2.2,2.0,0.235,0.0,0.22000000000000003,0.4
H0699,54540811,2,1,CAR,1,4,0,0.49,2.0,0.02,0.0,0.049,0.4
H0699,54540811,2,2,SLOW_MODES,1,0,0,0.0,2.0,0.0,0.0,0.0,0.4
H0700,54540812,1,0,PT,1,110,0,14.0,31.5,0.55,0.0,1.4,6.3
H0700,54540812,1,1,CAR,1,51,0,5.17,31.5,0.255,0.0,0.517,6.3
H0700,54540812,1,2,SLOW_MODES,1,0,0,0.0,31.5,0.0,0.0,0.0,6.3
H0701,54540812,2,0,PT,1,31,23,5.6,2.4,0.155,0.38333333333333336,0.5599999999999999,0.48
H0701,54540812,2,1,CAR,1,4,0,0.44,2.4,0.02,0.0,0.044,0.48
H0701,54540812,2,2,SLOW_MODES,1,0,0,0.0,2.4,0.0,0.0,0.0,0.48
H0702,54540853,1,0,PT,1,134,30,26.0,58.0,0.67,0.5,2.6,11.6
H0702,54540853,1,1,CAR,1,60,0,8.2,58.0,0.3,0.0,0.82,11.6
H0702,54540853,1,2,SLOW_MODES,1,0,0,0.0,58.0,0.0,0.0,0.0,11.6
H0703,54540917,2,0,PT,1,151,42,20.2,57.0,0.755,0.7,2.02,11.4
H0703,54540917,2,1,CAR,1,74,0,9.47,57.0,0.37,0.0,0.9470000000000001,11.4
H0703,54540917,2,2,SLOW_MODES,1,0,0,0.0,57.0,0.0,0.0,0.0,11.4
H0704,54540918,2,0,PT,1,37,0,2.2,3.2,0.185,0.0,0.22000000000000003,0.64
H0704,54540918,2,1,CAR,1,6,0,0.56,3.2,0.03,0.0,0.05600000000000001,0.64
H0704,54540918,2,2,SLOW_MODES,1,0,0,0.0,3.2,0.0,0.0,0.0,0.64
H0705,54540918,2,0,PT,1,47,0,3.8,9.0,0.235,0.0,0.38,1.8
H0705,54540918,2,1,CAR,1,16,0,1.39,9.0,0.08,0.0,0.13899999999999998,1.8
H0705,54540918,2,2,SLOW_MODES,1,0,0,0.0,9.0,0.0,0.0,0.0,1.8
H0706,54540965,0,0,PT,1,226,9,42.4,218.0,1.13,0.15,4.24,43.6
H0706,54540965,0,1,CAR,1,153,0,28.83,218.0,0.765,0.0,2.883,43.6
H0706,54540965,0,2,SLOW_MODES,1,0,0,0.0,218.0,0.0,0.0,0.0,43.6
H0707,54540966,1,0,PT,1,56,0,3.8,244.0,0.28,0.0,0.38,48.8
H0707,54540966,1,1,CAR,1,179,0,31.94,244.0,0.895,0.0,3.194,48.8
H0707,54540966,1,2,SLOW_MODES,1,0,0,0.0,244.0,0.0,0.0,0.0,48.8
H0708,54541011,0,0,PT,1,46,0,0.0,18.0,0.23,0.0,0.0,3.6
H0708,54541011,0,1,CAR,0,28,0,2.79,18.0,0.14,0.0,0.279,3.6
H0708,54541011,0,2,SLOW_MODES,1,0,0,0.0,18.0,0.0,0.0,0.0,3.6
H0709,54541019,1,0,PT,1,182,44,23.8,78.0,0.91,0.7333333333333333,2.38,15.6
H0709,54541019,1,1,CAR,1,106,0,13.21,78.0,0.53,0.0,1.3210000000000002,15.6
H0709,54541019,1,2,SLOW_MODES,1,0,0,0.0,78.0,0.0,0.0,0.0,15.6
H0710,54541039,1,0,PT,1,113,39,15.6,38.0,0.565,0.65,1.56,7.6
H0710,54541039,1,1,CAR,1,51,0,6.56,38.0,0.255,0.0,0.6559999999999999,7.6
H0710,54541039,1,2,SLOW_MODES,1,0,0,0.0,38.0,0.0,0.0,0.0,7.6
H0711,54541041,1,0,PT,1,76,5,5.6,13.6,0.38,0.08333333333333333,0.5599999999999999,2.7199999999999998
H0711,54541041,1,1,CAR,1,21,0,2.11,13.6,0.105,0.0,0.211,2.7199999999999998
H0711,54541041,1,2,SLOW_MODES,1,0,0,0.0,13.6,0.0,0.0,0.0,2.7199999999999998
H0712,56080029,1,0,PT,1,122,12,16.4,26.2,0.61,0.2,1.64,5.24
H0712,56080029,1,1,CAR,1,40,0,4.2,26.2,0.2,0.0,0.42000000000000004,5.24
H0712,56080029,1,2,SLOW_MODES,1,0,0,0.0,26.2,0.0,0.0,0.0,5.24
H0713,56080065,1,0,PT,1,161,5,12.1,46.5,0.805,0.08333333333333333,1.21,9.3
H0713,56080065,1,1,CAR,1,69,0,6.99,46.5,0.345,0.0,0.6990000000000001,9.3
H0713,56080065,1,2,SLOW_MODES,1,0,0,0.0,46.5,0.0,0.0,0.0,9.3
H0714,56080075,0,0,PT,1,131,16,0.0,70.5,0.655,0.26666666666666666,0.0,14.1
H0714,56080075,0,1,CAR,1,81,0,10.65,70.5,0.405,0.0,1.065,14.1
H0714,56080075,0,2,SLOW_MODES,1,0,0,0.0,70.5,0.0,0.0,0.0,14.1
H0715,56080089,1,0,PT,1,138,5,27.4,36.5,0.69,0.08333333333333333,2.7399999999999998,7.3
H0715,56080089,1,1,CAR,1,51,0,5.33,36.5,0.255,0.0,0.533,7.3
H0715,56080089,1,2,SLOW_MODES,1,0,0,0.0,36.5,0.0,0.0,0.0,7.3
H0716,56080090,1,0,PT,1,186,15,35.4,71.0,0.93,0.25,3.54,14.2
H0716,56080090,1,1,CAR,1,69,0,9.54,71.0,0.345,0.0,0.954,14.2
H0716,56080090,1,2,SLOW_MODES,1,0,0,0.0,71.0,0.0,0.0,0.0,14.2
H0717,56080130,0,0,PT,1,39,0,3.8,15.0,0.195,0.0,0.38,3.0
H0717,56080130,0,1,CAR,1,22,0,2.15,15.0,0.11,0.0,0.215,3.0
H0717,56080130,0,2,SLOW_MODES,1,0,0,0.0,15.0,0.0,0.0,0.0,3.0
H0718,56080130,0,0,PT,1,90,4,3.3,10.0,0.45,0.06666666666666667,0.32999999999999996,2.0
H0718,56080130,0,1,CAR,1,13,0,1.48,10.0,0.065,0.0,0.148,2.0
H0718,56080130,0,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0719,56080245,1,0,PT,1,78,0,16.6,17.0,0.39,0.0,1.6600000000000001,3.4
H0719,56080245,1,1,CAR,1,21,0,2.28,17.0,0.105,0.0,0.22799999999999998,3.4
H0719,56080245,1,2,SLOW_MODES,1,0,0,0.0,17.0,0.0,0.0,0.0,3.4
H0720,56080246,1,0,PT,1,104,25,11.2,27.0,0.52,0.4166666666666667,1.1199999999999999,5.4
H0720,56080246,1,1,CAR,1,39,0,4.18,27.0,0.195,0.0,0.418,5.4
H0720,56080246,1,2,SLOW_MODES,1,0,0,0.0,27.0,0.0,0.0,0.0,5.4
H0721,56080315,1,0,PT,1,61,0,6.8,7.5,0.305,0.0,0.6799999999999999,1.5
H0721,56080315,1,1,CAR,1,9,0,1.02,7.5,0.045,0.0,0.10200000000000001,1.5
H0721,56080315,1,2,SLOW_MODES,1,0,0,0.0,7.5,0.0,0.0,0.0,1.5
H0722,56080315,1,0,PT,1,48,4,11.4,7.0,0.24,0.06666666666666667,1.1400000000000001,1.4
H0722,56080315,1,1,CAR,1,8,0,0.92,7.0,0.04,0.0,0.092,1.4
H0722,56080315,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0723,56080316,1,0,PT,1,187,47,67.9,131.0,0.935,0.7833333333333333,6.790000000000001,26.2
H0723,56080316,1,1,CAR,1,100,0,17.12,131.0,0.5,0.0,1.7120000000000002,26.2
H0723,56080316,1,2,SLOW_MODES,1,0,0,0.0,131.0,0.0,0.0,0.0,26.2
H0724,56080325,1,0,PT,1,60,0,9.4,14.0,0.3,0.0,0.9400000000000001,2.8
H0724,56080325,1,1,CAR,1,23,0,2.34,14.0,0.115,0.0,0.23399999999999999,2.8
H0724,56080325,1,2,SLOW_MODES,1,0,0,0.0,14.0,0.0,0.0,0.0,2.8
H0725,56080781,1,0,PT,1,130,19,31.6,71.0,0.65,0.31666666666666665,3.16,14.2
H0725,56080781,1,1,CAR,1,69,0,10.16,71.0,0.345,0.0,1.016,14.2
H0725,56080781,1,2,SLOW_MODES,1,0,0,0.0,71.0,0.0,0.0,0.0,14.2
H0726,56080782,1,0,PT,1,151,45,35.6,77.0,0.755,0.75,3.56,15.4
H0726,56080782,1,1,CAR,1,73,0,10.68,77.0,0.365,0.0,1.068,15.4
H0726,56080782,1,2,SLOW_MODES,1,0,0,0.0,77.0,0.0,0.0,0.0,15.4
H0727,56080828,1,0,PT,1,146,30,20.3,22.0,0.73,0.5,2.0300000000000002,4.4
H0727,56080828,1,1,CAR,1,42,0,4.04,22.0,0.21,0.0,0.404,4.4
H0727,56080828,1,2,SLOW_MODES,1,0,0,0.0,22.0,0.0,0.0,0.0,4.4
H0728,56080897,1,0,PT,1,55,16,3.4,7.0,0.275,0.26666666666666666,0.33999999999999997,1.4
H0728,56080897,1,1,CAR,1,12,0,1.32,7.0,0.06,0.0,0.132,1.4
H0728,56080897,1,2,SLOW_MODES,1,0,0,0.0,7.0,0.0,0.0,0.0,1.4
H0729,56080897,1,0,PT,1,37,0,3.8,10.0,0.185,0.0,0.38,2.0
H0729,56080897,1,1,CAR,1,16,0,1.59,10.0,0.08,0.0,0.159,2.0
H0729,56080897,1,2,SLOW_MODES,1,0,0,0.0,10.0,0.0,0.0,0.0,2.0
H0730,56080898,1,0,PT,1,95,11,46.8,20.0,0.475,0.18333333333333332,4.68,4.0
H0730,56080898,1,1,CAR,1,30,0,3.08,20.0,0.15,0.0,0.308,4.0
H0730,56080898,1,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0731,56080898,1,0,PT,1,50,4,7.6,8.0,0.25,0.06666666666666667,0.76,1.6
H0731,56080898,1,1,CAR,1,10,0,1.26,8.0,0.05,0.0,0.126,1.6
H0731,56080898,1,2,SLOW_MODES,1,0,0,0.0,8.0,0.0,0.0,0.0,1.6
H0732,70130105,0,0,PT,1,61,22,0.0,31.5,0.305,0.36666666666666664,0.0,6.3
H0732,70130105,0,1,CAR,1,32,0,4.47,31.5,0.16,0.0,0.44699999999999995,6.3
H0732,70130105,0,2,SLOW_MODES,1,0,0,0.0,31.5,0.0,0.0,0.0,6.3
H0733,70130149,0,0,PT,1,59,0,8.7,14.5,0.295,0.0,0.8699999999999999,2.9
H0733,70130149,0,1,CAR,1,22,0,2.32,14.5,0.11,0.0,0.23199999999999998,2.9
H0733,70130149,0,2,SLOW_MODES,1,0,0,0.0,14.5,0.0,0.0,0.0,2.9
H0734,70130294,1,0,PT,1,271,12,80.2,15.3,1.355,0.2,8.02,3.06
H0734,70130294,1,1,CAR,1,22,0,2.25,15.3,0.11,0.0,0.225,3.06
H0734,70130294,1,2,SLOW_MODES,1,0,0,0.0,15.3,0.0,0.0,0.0,3.06
H0735,70130349,2,0,PT,1,32,0,3.0,2.6,0.16,0.0,0.3,0.52
H0735,70130349,2,1,CAR,1,6,0,0.69,2.6,0.03,0.0,0.06899999999999999,0.52
H0735,70130349,2,2,SLOW_MODES,1,0,0,0.0,2.6,0.0,0.0,0.0,0.52
H0736,70130349,0,0,PT,1,60,0,4.8,20.0,0.3,0.0,0.48,4.0
H0736,70130349,0,1,CAR,1,24,0,2.94,20.0,0.12,0.0,0.294,4.0
H0736,70130349,0,2,SLOW_MODES,1,0,0,0.0,20.0,0.0,0.0,0.0,4.0
H0737,70130349,2,0,PT,1,32,0,3.0,4.0,0.16,0.0,0.3,0.8
H0737,70130349,2,1,CAR,1,6,0,0.8,4.0,0.03,0.0,0.08,0.8
H0737,70130349,2,2,SLOW_MODES,1,0,0,0.0,4.0,0.0,0.0,0.0,0.8
H0738,70130388,0,0,PT,1,52,0,3.5,13.5,0.26,0.0,0.35,2.7
H0738,70130388,0,1,CAR,1,17,0,2.11,13.5,0.085,0.0,0.211,2.7
H0738,70130388,0,2,SLOW_MODES,1,0,0,0.0,13.5,0.0,0.0,0.0,2.7
H0739,70130662,1,0,PT,1,104,35,16.6,55.0,0.52,0.5833333333333334,1.6600000000000001,11.0
H0739,70130662,1,1,CAR,1,38,0,7.08,55.0,0.19,0.0,0.708,11.0
H0739,70130662,1,2,SLOW_MODES,1,0,0,0.0,55.0,0.0,0.0,0.0,11.0
H0740,70130662,1,0,PT,1,92,63,25.6,55.0,0.46,1.05,2.56,11.0
H0740,70130662,1,1,CAR,1,38,0,7.08,55.0,0.19,0.0,0.708,11.0
H0740,70130662,1,2,SLOW_MODES,1,0,0,0.0,55.0,0.0,0.0,0.0,11.0
H0741,70130723,1,0,PT,1,51,8,3.9,9.9,0.255,0.13333333333333333,0.39,1.98
H0741,70130723,1,1,CAR,1,14,0,1.81,9.9,0.07,0.0,0.181,1.98
H0741,70130723,1,2,SLOW_MODES,1,0,0,0.0,9.9,0.0,0.0,0.0,1.98
H0742,70130765,0,0,PT,1,178,16,0.0,159.0,0.89,0.26666666666666666,0.0,31.8
H0742,70130765,0,1,CAR,1,113,0,21.22,159.0,0.565,0.0,2.122,31.8
H0742,70130765,0,2,SLOW_MODES,1,0,0,0.0,159.0,0.0,0.0,0.0,31.8
H0743,70130766,0,0,PT,1,254,30,0.0,244.0,1.27,0.5,0.0,48.8
H0743,70130766,0,1,CAR,1,180,0,33.0,244.0,0.9,0.0,3.3,48.8
H0743,70130766,0,2,SLOW_MODES,1,0,0,0.0,244.0,0.0,0.0,0.0,48.8
H0744,70130778,1,0,PT,1,20,0,2.2,2.6,0.1,0.0,0.22000000000000003,0.52
H0744,70130778,1,1,CAR,1,6,0,0.69,2.6,0.03,0.0,0.06899999999999999,0.52
H0744,70130778,1,2,SLOW_MODES,1,0,0,0.0,2.6,0.0,0.0,0.0,0.52
H0745,70130778,2,0,PT,1,20,0,2.2,2.6,0.1,0.0,0.22000000000000003,0.52
H0745,70130778,2,1,CAR,1,6,0,0.69,2.6,0.03,0.0,0.06899999999999999,0.52
H0745,70130778,2,2,SLOW_MODES,1,0,0,0.0,2.6,0.0,0.0,0.0,0.52
H0746,70130778,1,0,PT,1,53,0,4.8,19.0,0.265,0.0,0.48,3.8
H0746,70130778,1,1,CAR,1,14,0,2.49,19.0,0.07,0.0,0.24900000000000003,3.8
H0746,70130778,1,2,SLOW_MODES,1,0,0,0.0,19.0,0.0,0.0,0.0,3.8
H0747,70130807,2,0,PT,1,16,0,2.2,1.6,0.08,0.0,0.22000000000000003,0.32
H0747,70130807,2,1,CAR,1,3,0,0.42,1.6,0.015,0.0,0.041999999999999996,0.32
H0747,70130807,2,2,SLOW_MODES,1,0,0,0.0,1.6,0.0,0.0,0.0,0.32
H0748,70130807,1,0,PT,1,12,0,2.2,1.2,0.06,0.0,0.22000000000000003,0.24
H0748,70130807,1,1,CAR,1,2,0,0.49,1.2,0.01,0.0,0.049,0.24
H0748,70130807,1,2,SLOW_MODES,1,0,0,0.0,1.2,0.0,0.0,0.0,0.24
H0749,70130807,2,0,PT,1,20,0,2.2,1.2,0.1,0.0,0.22000000000000003,0.24
H0749,70130807,2,1,CAR,1,2,0,0.49,1.2,0.01,0.0,0.049,0.24
H0749,70130807,2,2,SLOW_MODES,1,0,0,0.0,1.2,0.0,0.0,0.0,0.24
H0750,70130808,1,0,PT,1,178,8,35.6,100.7,0.89,0.13333333333333333,3.56,20.14
H0750,70130808,1,1,CAR,1,78,0,13.51,100.7,0.39,0.0,1.351,20.14
H0750,70130808,1,2,SLOW_MODES,1,0,0,0.0,100.7,0.0,0.0,0.0,20.14
H0751,70130813,1,0,PT,1,32,0,3.4,4.8,0.16,0.0,0.33999999999999997,0.96
H0751,70130813,1,1,CAR,1,8,0,0.89,4.8,0.04,0.0,0.089,0.96
H0751,70130813,1,2,SLOW_MODES,1,0,0,0.0,4.8,0.0,0.0,0.0,0.96
H0752,70130835,1,0,PT,1,71,0,4.8,17.7,0.355,0.0,0.48,3.54
H0752,70130835,1,1,CAR,1,19,0,2.55,17.7,0.095,0.0,0.255,3.54
H0752,70130835,1,2,SLOW_MODES,1,0,0,0.0,17.7,0.0,0.0,0.0,3.54
H0753,70130905,1,0,PT,1,81,15,11.8,23.0,0.405,0.25,1.1800000000000002,4.6
H0753,70130905,1,1,CAR,1,22,0,3.7,23.0,0.11,0.0,0.37,4.6
H0753,70130905,1,2,SLOW_MODES,1,0,0,0.0,23.0,0.0,0.0,0.0,4.6
H0754,70130905,1,0,PT,1,83,7,11.8,23.0,0.415,0.11666666666666667,1.1800000000000002,4.6
