ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
864,3,1,3,1,3,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
865,3,1,3,1,3,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
866,3,1,3,1,3,2,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
867,3,1,3,1,3,2,0,3,1,3,0,17,11,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 11,survey stratum 1,car is available for this trip
868,3,1,3,1,3,2,0,3,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
869,3,1,3,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
870,3,1,3,1,3,2,0,3,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
871,3,1,3,1,3,2,0,3,1,3,0,25,9,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 9,survey stratum 1,car is available for this trip
872,3,1,3,1,3,2,0,3,1,4,0,20,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 20,destination zone code 25,survey stratum 1,car is available for this trip
873,3,1,3,1,3,2,0,4,1,2,0,22,19,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
874,3,1,3,1,3,2,0,4,1,2,0,25,3,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 3,survey stratum 1,car is available for this trip
875,3,1,3,1,3,2,0,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
876,3,1,3,1,3,2,0,4,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
877,3,1,3,1,3,2,0,4,1,3,0,2,23,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 23,survey stratum 1,car is available for this trip
878,3,1,3,1,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
879,3,1,3,1,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
880,3,1,3,1,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
881,3,1,3,1,3,2,0,4,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
882,3,1,3,1,3,2,0,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
883,3,1,3,1,3,2,0,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
884,3,1,3,1,3,2,0,4,1,3,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
885,3,1,3,1,3,2,0,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
886,3,1,3,1,3,2,0,2,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
887,3,1,3,1,3,2,0,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
888,3,1,3,1,3,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
889,3,1,3,1,3,2,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
890,3,1,3,1,3,2,0,3,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
891,3,1,3,1,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
892,3,1,3,1,3,2,0,3,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
893,3,1,3,1,3,2,0,3,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
894,3,1,3,1,3,2,1,2,0,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,female,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
895,3,1,3,1,3,2,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
896,3,1,3,1,3,2,1,2,1,2,0,9,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 9,destination zone code 2,survey stratum 1,car is available for this trip
897,3,1,3,1,3,2,1,2,1,2,0,19,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 19,destination zone code 22,survey stratum 1,car is available for this trip
898,3,1,3,1,3,2,1,2,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
899,3,1,3,1,3,2,1,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
900,3,1,3,1,3,2,1,2,1,3,0,17,13,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 13,survey stratum 1,car is available for this trip
901,3,1,3,1,3,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
902,3,1,3,1,3,2,1,3,0,2,0,22,18,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 18,survey stratum 1,car is available for this trip
903,3,1,3,1,3,2,1,3,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
904,3,1,3,1,3,2,1,3,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
905,3,1,3,1,3,2,1,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
906,3,1,3,1,3,2,1,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
907,3,1,3,1,3,2,1,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
908,3,1,3,1,3,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
909,3,1,3,1,3,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
910,3,1,3,1,3,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
911,3,1,3,1,3,2,1,3,1,3,0,17,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 1,survey stratum 1,car is available for this trip
912,3,1,3,1,3,2,1,3,1,3,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
