custom_id,ID,mode_id,alternative_name,CHOICE,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
6395,898,3,CAR,2,0,1,273,108,0,0,2.73,1.08,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6396,898,1,TRAIN,2,0,1,200,189,30,0,2.0,1.89,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6396,898,2,SWISSMETRO,2,1,1,71,218,10,0,0.71,2.18,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6396,898,3,CAR,2,0,1,168,135,0,0,1.68,1.35,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6397,898,1,TRAIN,3,0,1,200,252,60,0,2.0,2.52,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6397,898,2,SWISSMETRO,3,0,1,63,266,20,0,0.63,2.66,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6397,898,3,CAR,3,1,1,168,108,0,0,1.68,1.08,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6398,898,1,TRAIN,3,0,1,236,252,30,0,2.36,2.52,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6398,898,2,SWISSMETRO,3,0,1,71,281,30,0,0.71,2.81,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6398,898,3,CAR,3,1,1,168,175,0,0,1.68,1.75,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6399,898,1,TRAIN,3,0,1,200,210,60,0,2.0,2.1,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6399,898,2,SWISSMETRO,3,0,1,71,293,30,0,0.71,2.93,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6399,898,3,CAR,3,1,1,210,135,0,0,2.1,1.35,3,1,1,3,1,3,2,1,2,1,3,0,1,25,1
6400,899,1,TRAIN,3,0,1,240,167,30,0,2.4,1.67,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6400,899,2,SWISSMETRO,3,0,1,123,218,10,0,1.23,2.18,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6400,899,3,CAR,3,1,1,150,80,0,0,1.5,0.8,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6401,899,1,TRAIN,3,0,1,240,167,120,0,2.4,1.67,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6401,899,2,SWISSMETRO,3,0,1,115,254,10,0,1.15,2.54,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6401,899,3,CAR,3,1,1,195,130,0,0,1.95,1.3,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6402,899,1,TRAIN,3,0,1,240,150,30,0,2.4,1.5,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6402,899,2,SWISSMETRO,3,0,1,109,237,20,0,1.09,2.37,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6402,899,3,CAR,3,1,1,195,100,0,0,1.95,1.0,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6403,899,1,TRAIN,3,0,1,183,150,60,0,1.83,1.5,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6403,899,2,SWISSMETRO,3,0,1,109,237,30,0,1.09,2.37,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6403,899,3,CAR,3,1,1,120,130,0,0,1.2,1.3,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6404,899,1,TRAIN,3,0,1,202,167,30,0,2.02,1.67,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6404,899,2,SWISSMETRO,3,0,1,109,225,30,0,1.09,2.25,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6404,899,3,CAR,3,1,1,195,80,0,0,1.95,0.8,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6405,899,1,TRAIN,3,0,1,202,150,30,0,2.02,1.5,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6405,899,2,SWISSMETRO,3,0,1,115,194,10,0,1.15,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6405,899,3,CAR,3,1,1,120,100,0,0,1.2,1.0,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6406,899,1,TRAIN,3,0,1,202,200,60,0,2.02,2.0,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6406,899,2,SWISSMETRO,3,0,1,109,245,20,0,1.09,2.45,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6406,899,3,CAR,3,1,1,120,80,0,0,1.2,0.8,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6407,899,1,TRAIN,3,0,1,240,200,30,0,2.4,2.0,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6407,899,2,SWISSMETRO,3,0,1,115,254,30,0,1.15,2.54,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6407,899,3,CAR,3,1,1,120,130,0,0,1.2,1.3,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6408,899,1,TRAIN,3,0,1,202,167,60,0,2.02,1.67,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6408,899,2,SWISSMETRO,3,0,1,115,254,30,0,1.15,2.54,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6408,899,3,CAR,3,1,1,150,100,0,0,1.5,1.0,3,1,1,3,1,3,2,1,2,1,3,0,17,2,1
6409,900,1,TRAIN,2,0,1,217,194,120,0,2.17,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6409,900,2,SWISSMETRO,2,1,1,172,194,20,0,1.72,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6409,900,3,CAR,2,0,1,182,90,0,0,1.82,0.9,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6410,900,1,TRAIN,2,0,1,199,194,30,0,1.99,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6410,900,2,SWISSMETRO,2,1,1,169,189,10,0,1.69,1.89,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6410,900,3,CAR,2,0,1,182,117,0,0,1.82,1.17,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6411,900,1,TRAIN,3,0,1,253,194,60,0,2.53,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6411,900,2,SWISSMETRO,3,0,1,176,210,30,0,1.76,2.1,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6411,900,3,CAR,3,1,1,182,72,0,0,1.82,0.72,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6412,900,1,TRAIN,3,0,1,199,162,30,0,1.99,1.62,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6412,900,2,SWISSMETRO,3,0,1,172,184,20,0,1.72,1.84,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6412,900,3,CAR,3,1,1,112,72,0,0,1.12,0.72,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6413,900,1,TRAIN,2,0,1,253,146,60,0,2.53,1.46,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6413,900,2,SWISSMETRO,2,1,1,172,155,20,0,1.72,1.55,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6413,900,3,CAR,2,0,1,140,117,0,0,1.4,1.17,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6414,900,1,TRAIN,2,0,1,217,146,120,0,2.17,1.46,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6414,900,2,SWISSMETRO,2,1,1,169,169,10,0,1.69,1.69,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6414,900,3,CAR,2,0,1,140,72,0,0,1.4,0.72,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6415,900,1,TRAIN,3,0,1,199,194,120,0,1.99,1.94,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6415,900,2,SWISSMETRO,3,0,1,176,210,10,0,1.76,2.1,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6415,900,3,CAR,3,1,1,112,90,0,0,1.12,0.9,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6416,900,1,TRAIN,3,0,1,199,146,30,0,1.99,1.46,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6416,900,2,SWISSMETRO,3,0,1,176,162,30,0,1.76,1.62,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6416,900,3,CAR,3,1,1,140,90,0,0,1.4,0.9,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6417,900,1,TRAIN,3,0,1,253,162,60,0,2.53,1.62,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6417,900,2,SWISSMETRO,3,0,1,169,169,10,0,1.69,1.69,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6417,900,3,CAR,3,1,1,112,90,0,0,1.12,0.9,3,1,1,3,1,3,2,1,2,1,3,0,17,13,1
6418,901,1,TRAIN,3,0,1,227,189,30,0,2.27,1.89,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6418,901,2,SWISSMETRO,3,0,1,93,218,10,0,0.93,2.18,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6418,901,3,CAR,3,1,1,180,108,0,0,1.8,1.08,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6419,901,1,TRAIN,2,0,1,227,189,120,0,2.27,1.89,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6419,901,2,SWISSMETRO,2,1,1,85,266,10,0,0.85,2.66,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6419,901,3,CAR,2,0,1,234,175,0,0,2.34,1.75,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6420,901,1,TRAIN,2,0,1,227,170,30,0,2.27,1.7,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6420,901,2,SWISSMETRO,2,1,1,79,245,20,0,0.79,2.45,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6420,901,3,CAR,2,0,1,234,135,0,0,2.34,1.35,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6421,901,1,TRAIN,3,0,1,176,170,60,0,1.76,1.7,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6421,901,2,SWISSMETRO,3,0,1,79,245,30,0,0.79,2.45,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6421,901,3,CAR,3,1,1,144,175,0,0,1.44,1.75,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6422,901,1,TRAIN,2,0,1,193,189,30,0,1.93,1.89,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6422,901,2,SWISSMETRO,2,1,1,79,225,30,0,0.79,2.25,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6422,901,3,CAR,2,0,1,234,108,0,0,2.34,1.08,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6423,901,1,TRAIN,3,0,1,193,170,30,0,1.93,1.7,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6423,901,2,SWISSMETRO,3,0,1,85,198,10,0,0.85,1.98,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6423,901,3,CAR,3,1,1,144,135,0,0,1.44,1.35,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6424,901,1,TRAIN,3,0,1,193,227,60,0,1.93,2.27,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6424,901,2,SWISSMETRO,3,0,1,79,245,20,0,0.79,2.45,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6424,901,3,CAR,3,1,1,144,108,0,0,1.44,1.08,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6425,901,1,TRAIN,3,0,1,227,227,30,0,2.27,2.27,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6425,901,2,SWISSMETRO,3,0,1,85,266,30,0,0.85,2.66,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6425,901,3,CAR,3,1,1,144,175,0,0,1.44,1.75,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6426,901,1,TRAIN,3,0,1,193,189,60,0,1.93,1.89,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6426,901,2,SWISSMETRO,3,0,1,85,266,30,0,0.85,2.66,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6426,901,3,CAR,3,1,1,180,135,0,0,1.8,1.35,3,1,1,3,1,3,2,1,2,1,3,0,22,1,1
6427,902,1,TRAIN,3,0,1,433,329,120,0,4.33,3.29,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6427,902,2,SWISSMETRO,3,0,1,325,357,20,0,3.25,3.57,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6427,902,3,CAR,3,1,1,377,175,0,0,3.77,1.75,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6428,902,1,TRAIN,3,0,1,394,329,30,0,3.94,3.29,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6428,902,2,SWISSMETRO,3,0,1,319,349,10,0,3.19,3.49,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6428,902,3,CAR,3,1,1,377,227,0,0,3.77,2.27,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6429,902,1,TRAIN,3,0,1,511,329,60,0,5.11,3.29,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6429,902,2,SWISSMETRO,3,0,1,333,402,30,0,3.33,4.02,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6429,902,3,CAR,3,1,1,377,140,0,0,3.77,1.4,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6430,902,1,TRAIN,3,0,1,394,274,30,0,3.94,2.74,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6430,902,2,SWISSMETRO,3,0,1,325,349,20,0,3.25,3.49,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6430,902,3,CAR,3,1,1,232,140,0,0,2.32,1.4,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6431,902,1,TRAIN,2,0,1,511,247,60,0,5.11,2.47,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6431,902,2,SWISSMETRO,2,1,1,325,274,20,0,3.25,2.74,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6431,902,3,CAR,2,0,1,290,227,0,0,2.9,2.27,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6432,902,1,TRAIN,3,0,1,433,247,120,0,4.33,2.47,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6432,902,2,SWISSMETRO,3,0,1,319,322,10,0,3.19,3.22,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6432,902,3,CAR,3,1,1,290,140,0,0,2.9,1.4,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6433,902,1,TRAIN,3,0,1,394,329,120,0,3.94,3.29,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6433,902,2,SWISSMETRO,3,0,1,333,402,10,0,3.33,4.02,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6433,902,3,CAR,3,1,1,232,175,0,0,2.32,1.75,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6434,902,1,TRAIN,3,0,1,394,247,30,0,3.94,2.47,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6434,902,2,SWISSMETRO,3,0,1,333,281,30,0,3.33,2.81,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6434,902,3,CAR,3,1,1,290,175,0,0,2.9,1.75,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6435,902,1,TRAIN,3,0,1,511,274,60,0,5.11,2.74,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6435,902,2,SWISSMETRO,3,0,1,319,310,10,0,3.19,3.1,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6435,902,3,CAR,3,1,1,232,175,0,0,2.32,1.75,3,1,1,3,1,3,2,1,3,0,2,0,22,18,1
6436,903,1,TRAIN,3,0,1,321,225,30,0,3.21,2.25,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6436,903,2,SWISSMETRO,3,0,1,155,254,10,0,1.55,2.54,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6436,903,3,CAR,3,1,1,240,116,0,0,2.4,1.16,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6437,903,1,TRAIN,3,0,1,321,225,120,0,3.21,2.25,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6437,903,2,SWISSMETRO,3,0,1,145,310,10,0,1.45,3.1,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6437,903,3,CAR,3,1,1,312,188,0,0,3.12,1.88,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6438,903,1,TRAIN,3,0,1,321,202,30,0,3.21,2.02,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6438,903,2,SWISSMETRO,3,0,1,137,281,20,0,1.37,2.81,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6438,903,3,CAR,3,1,1,312,145,0,0,3.12,1.45,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6439,903,1,TRAIN,3,0,1,250,202,60,0,2.5,2.02,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6439,903,2,SWISSMETRO,3,0,1,137,281,30,0,1.37,2.81,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6439,903,3,CAR,3,1,1,192,188,0,0,1.92,1.88,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6440,903,1,TRAIN,3,0,1,274,225,30,0,2.74,2.25,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6440,903,2,SWISSMETRO,3,0,1,137,274,30,0,1.37,2.74,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6440,903,3,CAR,3,1,1,312,116,0,0,3.12,1.16,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6441,903,1,TRAIN,3,0,1,274,202,30,0,2.74,2.02,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6441,903,2,SWISSMETRO,3,0,1,145,237,10,0,1.45,2.37,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6441,903,3,CAR,3,1,1,192,145,0,0,1.92,1.45,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6442,903,1,TRAIN,3,0,1,274,270,60,0,2.74,2.7,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6442,903,2,SWISSMETRO,3,0,1,137,293,20,0,1.37,2.93,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6442,903,3,CAR,3,1,1,192,116,0,0,1.92,1.16,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6443,903,1,TRAIN,3,0,1,321,270,30,0,3.21,2.7,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6443,903,2,SWISSMETRO,3,0,1,145,310,30,0,1.45,3.1,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6443,903,3,CAR,3,1,1,192,188,0,0,1.92,1.88,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6444,903,1,TRAIN,3,0,1,274,225,60,0,2.74,2.25,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6444,903,2,SWISSMETRO,3,0,1,145,310,30,0,1.45,3.1,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6444,903,3,CAR,3,1,1,240,145,0,0,2.4,1.45,3,1,1,3,1,3,2,1,3,1,2,0,1,25,1
6445,904,1,TRAIN,2,0,1,164,211,120,0,1.64,2.11,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6445,904,2,SWISSMETRO,2,1,1,56,237,20,0,0.56,2.37,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6445,904,3,CAR,2,0,1,221,140,0,0,2.21,1.4,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6446,904,1,TRAIN,2,0,1,150,211,30,0,1.5,2.11,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6446,904,2,SWISSMETRO,2,1,1,50,225,10,0,0.5,2.25,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6446,904,3,CAR,2,0,1,221,182,0,0,2.21,1.82,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6447,904,1,TRAIN,3,0,1,193,211,60,0,1.93,2.11,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6447,904,2,SWISSMETRO,3,0,1,64,281,30,0,0.64,2.81,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6447,904,3,CAR,3,1,1,221,112,0,0,2.21,1.12,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6448,904,1,TRAIN,3,0,1,150,176,30,0,1.5,1.76,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6448,904,2,SWISSMETRO,3,0,1,56,245,20,0,0.56,2.45,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6448,904,3,CAR,3,1,1,136,112,0,0,1.36,1.12,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6449,904,1,TRAIN,2,0,1,193,158,60,0,1.93,1.58,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6449,904,2,SWISSMETRO,2,1,1,56,181,20,0,0.56,1.81,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6449,904,3,CAR,2,0,1,170,182,0,0,1.7,1.82,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6450,904,1,TRAIN,2,0,1,164,158,120,0,1.64,1.58,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6450,904,2,SWISSMETRO,2,1,1,50,225,10,0,0.5,2.25,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6450,904,3,CAR,2,0,1,170,112,0,0,1.7,1.12,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6451,904,1,TRAIN,3,0,1,150,211,120,0,1.5,2.11,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6451,904,2,SWISSMETRO,3,0,1,64,281,10,0,0.64,2.81,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6451,904,3,CAR,3,1,1,136,140,0,0,1.36,1.4,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6452,904,1,TRAIN,2,0,1,150,158,30,0,1.5,1.58,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6452,904,2,SWISSMETRO,2,1,1,64,194,30,0,0.64,1.94,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6452,904,3,CAR,2,0,1,170,140,0,0,1.7,1.4,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6453,904,1,TRAIN,2,0,1,193,176,60,0,1.93,1.76,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6453,904,2,SWISSMETRO,2,1,1,50,210,10,0,0.5,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6453,904,3,CAR,2,0,1,136,140,0,0,1.36,1.4,3,1,1,3,1,3,2,1,3,1,3,0,1,22,1
6454,905,1,TRAIN,2,0,1,273,210,30,0,2.73,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6454,905,2,SWISSMETRO,2,1,1,110,237,10,0,1.1,2.37,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6454,905,3,CAR,2,0,1,220,120,0,0,2.2,1.2,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6455,905,1,TRAIN,2,0,1,273,210,120,0,2.73,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6455,905,2,SWISSMETRO,2,1,1,100,301,10,0,1.0,3.01,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6455,905,3,CAR,2,0,1,286,195,0,0,2.86,1.95,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6456,905,1,TRAIN,2,0,1,273,189,30,0,2.73,1.89,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6456,905,2,SWISSMETRO,2,1,1,92,274,20,0,0.92,2.74,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6456,905,3,CAR,2,0,1,286,150,0,0,2.86,1.5,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6457,905,1,TRAIN,2,0,1,207,189,60,0,2.07,1.89,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6457,905,2,SWISSMETRO,2,1,1,92,274,30,0,0.92,2.74,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6457,905,3,CAR,2,0,1,176,195,0,0,1.76,1.95,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6458,905,1,TRAIN,2,0,1,229,210,30,0,2.29,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6458,905,2,SWISSMETRO,2,1,1,92,254,30,0,0.92,2.54,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6458,905,3,CAR,2,0,1,286,120,0,0,2.86,1.2,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6459,905,1,TRAIN,2,0,1,229,189,30,0,2.29,1.89,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6459,905,2,SWISSMETRO,2,1,1,100,225,10,0,1.0,2.25,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6459,905,3,CAR,2,0,1,176,150,0,0,1.76,1.5,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6460,905,1,TRAIN,3,0,1,229,252,60,0,2.29,2.52,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6460,905,2,SWISSMETRO,3,0,1,92,274,20,0,0.92,2.74,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6460,905,3,CAR,3,1,1,176,120,0,0,1.76,1.2,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6461,905,1,TRAIN,2,0,1,273,252,30,0,2.73,2.52,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6461,905,2,SWISSMETRO,2,1,1,100,293,30,0,1.0,2.93,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6461,905,3,CAR,2,0,1,176,195,0,0,1.76,1.95,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6462,905,1,TRAIN,2,0,1,229,210,60,0,2.29,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6462,905,2,SWISSMETRO,2,1,1,100,301,30,0,1.0,3.01,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6462,905,3,CAR,2,0,1,220,150,0,0,2.2,1.5,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6463,906,1,TRAIN,3,0,1,226,252,120,0,2.26,2.52,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6463,906,2,SWISSMETRO,3,0,1,97,293,20,0,0.97,2.93,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6463,906,3,CAR,3,1,1,273,150,0,0,2.73,1.5,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6464,906,1,TRAIN,3,0,1,204,252,30,0,2.04,2.52,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6464,906,2,SWISSMETRO,3,0,1,89,274,10,0,0.89,2.74,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6464,906,3,CAR,3,1,1,273,195,0,0,2.73,1.95,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6465,906,1,TRAIN,3,0,1,269,252,60,0,2.69,2.52,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6465,906,2,SWISSMETRO,3,0,1,107,349,30,0,1.07,3.49,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6465,906,3,CAR,3,1,1,273,120,0,0,2.73,1.2,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
6466,906,1,TRAIN,3,0,1,204,210,30,0,2.04,2.1,3,1,1,3,1,3,2,1,3,1,3,0,1,25,1
