respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16
H1546,1855,56080325,0.8611359127752702,0.000367986,2,1,1,3,3,6,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5
H1547,1856,56080562,2.2635771809925926,0.000967286,2,1,1,1,3,6,35,male,35 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,0,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,1,3,4,3,3,3
H1548,1858,56080623,0.337070311751635,0.000144039,2,1,1,1,7,6,47,female,47 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,5,5,3,0,1,0,a work-related trip,university education,1,car is available for this trip,1,2,4,4,6,4,4
H1549,1859,56080781,0.2298009887184065,9.82e-05,2,1,1,1,6,6,47,female,47 years old,5000,around CHF 5000 per month,1,0,1,0,0,0,5.0,0,0,0,1,0,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,1,1,3,5,6,4,5
H1550,1860,56080782,0.2298009887184065,9.82e-05,2,1,1,1,6,6,47,female,47 years old,5000,around CHF 5000 per month,1,0,1,0,0,0,5.0,0,0,0,1,0,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,1,1,3,5,6,4,5
H1551,1861,56080828,0.9573855529584482,0.000409116,2,1,1,1,3,6,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,5,6,5,4
H1552,1862,56080897,0.9573855529584482,0.000409116,2,1,1,3,3,6,48,male,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,2,3,3,5,5
H1553,1863,56080897,0.9573855529584482,0.000409116,2,1,1,3,3,6,48,male,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,2,3,3,5,5
H1554,1864,56080898,0.2298009887184065,9.82e-05,2,1,2,1,4,6,48,female,48 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,3,5,5,5
H1555,1865,56080898,0.2298009887184065,9.82e-05,2,1,2,-1,4,6,48,female,48 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,4,4,2,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,1,2,1,3,5,5,5
H1556,1866,70130057,0.2005493353683038,8.57e-05,2,2,9,3,6,8,72,male,65 or older,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,0,1,3,2,-1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,2,4,4,2,2,3
H1557,1867,70130105,0.9573855529584482,0.000409116,2,2,2,1,3,8,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,2,5,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,3,3,4,5,3,2
H1558,1868,70130106,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,1,6,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,4,2,3,3
H1559,1869,70130149,0.8611359127752702,0.000367986,2,2,2,2,3,8,53,female,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,2,6,4,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,4,4,3
H1560,1870,70130259,0.9573855529584482,0.000409116,2,2,1,3,3,8,-1,male,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,6,2,3,4,6,3,4
H1561,1871,70130259,0.9573855529584482,0.000409116,2,2,1,1,3,8,-1,male,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,0,-1,-1,-1,-1,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,2,3,4,6,3,4
H1562,1872,70130275,0.3747464412665672,0.000160139,2,2,1,3,8,8,41,male,41 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,1,0,1,1,0,0,1,a leisure-related trip,university education,0,car is not available for this trip,6,4,3,4,6,2,3
H1563,1873,70130293,0.543107257288418,0.000232084,2,2,6,3,4,8,35,female,35 years old,5000,around CHF 5000 per month,0,0,0,0,0,0,5.0,1,0,0,1,3,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,4,4,4,4
H1564,1874,70130294,0.2553833146722722,0.000109132,2,2,1,3,6,8,42,male,42 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,1,3,3,1,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,3,4,4,5,3,3,4
H1565,1875,70130349,0.2298009887184065,9.82e-05,2,2,2,1,6,8,44,female,44 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,7,4,2,1,0,a work-related trip,applied higher education,1,car is available for this trip,4,5,4,5,1,1,1
H1566,1876,70130349,0.2298009887184065,9.82e-05,2,2,2,3,6,8,44,female,44 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,7,4,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,5,4,5,1,1,1
H1567,1877,70130349,0.2298009887184065,9.82e-05,2,2,2,3,6,8,44,female,44 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,1,0,1,7,4,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,4,5,4,5,1,1,1
H1568,1878,70130388,0.2553833146722722,0.000109132,2,2,1,1,6,8,52,male,52 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,3,4,5,5,6,4,5
H1569,1879,70130402,0.2005493353683038,8.57e-05,2,2,9,3,6,8,75,male,65 or older,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,3,3,4,6,4,3
H1570,1880,70130414,0.8611359127752702,0.000367986,2,2,2,3,3,8,46,female,46 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,3,5,2,4,5
H1571,1881,70130414,0.8611359127752702,0.000367986,2,2,2,1,3,8,46,female,46 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,4,4,1,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,3,5,2,4,5
H1572,1882,70130414,0.8611359127752702,0.000367986,2,2,2,3,3,8,46,female,46 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,3,5,2,4,5
H1573,1883,70130419,0.6762935451898376,0.000288998,2,2,9,3,3,8,72,female,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,4,6,4,4
H1574,1884,70130507,0.2943067346860529,0.000125765,2,2,9,3,7,8,74,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,1,0,1,3,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,1,2,2,3,6,3,4
H1575,1885,70130508,0.1804241978634332,7.71e-05,2,2,9,-1,5,8,72,female,65 or older,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,1,1,3,2,0,0,1,a trip with unreported purpose,high school education,1,car is available for this trip,1,2,2,3,4,4,4
H1576,1886,70130508,0.1804241978634332,7.71e-05,2,2,9,3,5,8,72,female,65 or older,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,1,1,3,2,0,0,1,a leisure-related trip,high school education,1,car is available for this trip,1,2,2,3,4,4,4
H1577,1888,70130597,3.007924112668377,0.001285365,2,2,9,3,2,8,78,male,65 or older,6101,around CHF 6101 per month,0,1,0,0,1,0,6.101,0,0,0,1,1,2,-1,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,4,6,-1,4,-1,-1,5
H1578,1889,70130633,0.2005493353683038,8.57e-05,2,2,9,3,6,8,72,male,65 or older,5000,around CHF 5000 per month,1,0,1,0,0,0,5.0,0,0,1,1,1,1,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,4,2,5,6,4,1
H1579,1891,70130662,0.8611359127752702,0.000367986,2,2,1,1,3,8,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,1,3,5,6,4,5
H1580,1892,70130662,0.8611359127752702,0.000367986,2,2,1,1,3,8,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,1,3,5,6,4,5
H1581,1893,70130666,1.2842482077570314,0.000548793,2,2,8,1,3,8,18,female,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,1,2,4,4,0,1,0,a work-related trip,vocational or secondary education,0,car is not available for this trip,4,4,4,5,3,4,5
H1582,1894,70130666,1.2842482077570314,0.000548793,2,2,8,1,3,8,18,female,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,1,2,4,4,0,1,0,a work-related trip,vocational or secondary education,0,car is not available for this trip,4,4,4,5,3,4,5
H1583,1895,70130723,0.9573855529584482,0.000409116,2,2,1,1,3,8,55,male,55 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,3,3,4
H1584,1896,70130765,0.3747464412665672,0.000160139,2,2,1,2,7,8,40,male,40 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,0,1,3,1,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,5,4,5,4,3,2,2
H1585,1897,70130766,0.796946084663805,0.000340556,2,2,1,3,7,8,31,female,31 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,0,1,3,1,0,1,a leisure-related trip,university education,1,car is available for this trip,5,5,3,5,1,2,4
H1586,1898,70130777,2.0360086784578657,0.00087004,2,2,6,3,3,8,39,female,39 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,1,6,5,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,3,4,2,4,4
H1587,1899,70130777,2.0360086784578657,0.00087004,2,2,6,3,3,8,39,female,39 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,1,6,5,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,3,4,2,4,4
H1588,1900,70130778,0.2553833146722722,0.000109132,2,2,1,2,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4
H1589,1901,70130778,0.2553833146722722,0.000109132,2,2,1,1,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4
H1590,1902,70130778,0.2553833146722722,0.000109132,2,2,1,3,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4
H1591,1903,70130787,0.3747464412665672,0.000160139,2,2,1,3,8,8,61,male,61 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,3,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,5,5,5,5,1,2,2
H1592,1904,70130792,0.7518844977110388,0.0003213,2,2,9,3,3,8,66,male,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,3,3,3,5,3
H1593,1905,70130805,0.8611359127752702,0.000367986,2,2,2,1,3,8,58,female,58 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,6,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,5,1,1,1
H1594,1906,70130807,0.2553833146722722,0.000109132,2,2,1,3,6,8,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,4,3,4,2
H1595,1907,70130807,0.2553833146722722,0.000109132,2,2,1,2,6,8,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,2,2,3,4,3,4,2
H1596,1908,70130807,0.2553833146722722,0.000109132,2,2,1,2,6,8,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,2,2,3,4,3,4,2
H1597,1909,70130808,2.0360086784578657,0.00087004,2,2,2,-1,3,8,34,female,34 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,6,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,4,3,5,6,4,4
H1598,1910,70130813,0.9573855529584482,0.000409116,2,2,1,2,3,8,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,1,4,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,3,3,4,5,4,3,4
H1599,1911,70130835,0.6038126284528191,0.000258025,2,2,1,-1,4,8,33,male,33 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,1,2,2,3,1,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,1,3,1,5,3,2,3
H1600,1912,70130867,2.2635771809925926,0.000967286,2,2,8,1,3,8,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,4,6,4,4
H1601,1913,70130867,2.2635771809925926,0.000967286,2,2,8,1,3,8,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,4,6,4,4
H1602,1914,70130868,1.2842482077570314,0.000548793,2,2,8,1,3,8,18,female,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work-related trip,vocational or secondary education,0,car is not available for this trip,2,3,2,5,6,4,4
H1603,1916,70130905,0.3747464412665672,0.000160139,2,2,1,2,8,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,1,0,1,1,4,2,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,4,4,4,4,4,4,3
H1604,1917,70130905,0.3747464412665672,0.000160139,2,2,1,1,8,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,1,0,1,1,4,2,1,0,a work-related trip,university education,1,car is available for this trip,4,4,4,4,4,4,3
H1605,1918,70130947,0.3747464412665672,0.000160139,2,2,1,2,7,8,49,male,49 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,5,4,4,5,1,1,4
H1606,1919,70130947,0.3747464412665672,0.000160139,2,2,1,1,7,8,49,male,49 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,0,1,0,a work-related trip,university education,1,car is available for this trip,5,4,4,5,1,1,4
H1607,1920,70130948,2.2635771809925926,0.000967286,2,2,-1,-1,-1,8,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a trip with unreported purpose,education not reported,1,car is available for this trip,5,5,5,5,1,4,3
H1608,1921,70130951,0.2005493353683038,8.57e-05,2,2,9,3,6,8,68,male,65 or older,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,4,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,2,4,3,6,3,2
H1609,1922,70130952,0.2005493353683038,8.57e-05,2,2,9,3,6,8,68,male,65 or older,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,4,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,2,4,3,6,3,2
H1610,1923,70130969,0.8611359127752702,0.000367986,2,2,6,3,3,8,40,female,40 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,1,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,2,4,2,2,2
H1611,1924,70130969,0.8611359127752702,0.000367986,2,2,6,3,3,8,40,female,40 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,1,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,2,4,2,2,2
H1612,1925,70130969,0.8611359127752702,0.000367986,2,2,6,3,3,8,40,female,40 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,1,4,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,2,2,4,2,2,2
H1613,1928,70130998,0.6038126284528191,0.000258025,2,2,8,1,5,8,23,male,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,0,0,1,1,4,4,0,1,0,a work-related trip,high school education,1,car is available for this trip,2,3,4,5,6,5,3
H1614,1929,70131013,0.6038126284528191,0.000258025,2,2,1,1,4,8,35,male,35 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,5,3,1,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,4,3,4,4
H1615,1930,70131063,0.2553833146722722,0.000109132,2,2,1,3,4,8,59,male,59 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,1,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,5,3,4,4,4,3
H1616,1931,70131064,0.2553833146722722,0.000109132,2,2,1,2,4,8,59,male,59 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,1,1,3,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,1,car is available for this trip,3,4,3,4,4,4,4
H1617,1932,70140005,2.2635771809925926,0.000967286,2,2,8,1,3,8,35,male,35 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,0,0,0,0,4,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,5,3,5,6,1,3
H1618,1933,70140006,0.6762935451898376,0.000288998,2,2,9,3,3,8,67,female,65 or older,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,1,2,4,6,5,4
H1619,1934,70140010,3.444981255835199,0.001472131,2,2,7,3,2,8,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,1,2,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,3,2,3,4,4,4,5
H1620,1935,70140027,0.8611359127752702,0.000367986,2,2,2,1,3,8,41,female,41 years old,2000,around CHF 2000 per month,0,1,0,1,0,0,2.0,0,0,0,1,5,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,4,3,5,4
H1621,1936,70140027,0.8611359127752702,0.000367986,2,2,2,1,3,8,41,female,41 years old,2000,around CHF 2000 per month,0,1,0,1,0,0,2.0,0,0,0,1,5,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,3,4,3,5,4
H1622,1937,70140059,0.2553833146722722,0.000109132,2,2,1,1,6,8,59,male,59 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,3,2,3,4,2,4,4
H1623,1938,70140060,0.2553833146722722,0.000109132,2,2,1,3,6,8,59,male,59 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,3,2,3,4,2,4,4
H1624,1939,70140078,0.2298009887184065,9.82e-05,2,2,2,1,4,8,47,female,47 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,1,2,7,5,1,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,5,1,4,5
H1625,1940,70140103,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,5,5,3,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,4,4,5
