respondent_id,persona_id,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
1324,P1324,1,female,68_plus,68,500_1999_eur,1,metropolis,2,1,1,holds a public transport pass,1,has an active MaaS subscription
1325,P1325,0,male,30_39,34,2000_3999_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1326,P1326,0,male,50_59,53,500_1999_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1327,P1327,1,female,50_59,50,4000_plus_eur,1,metropolis,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1328,P1328,1,female,18_29,28,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1329,P1329,1,female,50_59,57,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1330,P1330,1,female,50_59,58,4000_plus_eur,1,metropolis,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1331,P1331,1,female,68_plus,73,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1332,P1332,0,male,68_plus,76,2000_3999_eur,1,metropolis,3,3,1,holds a public transport pass,0,does not have a MaaS subscription
1333,P1333,1,female,50_59,59,4000_plus_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1334,P1334,0,male,40_49,49,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1335,P1335,0,male,68_plus,78,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1336,P1336,1,female,18_29,19,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
1337,P1337,0,male,68_plus,71,2000_3999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1338,P1338,0,male,18_29,22,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1339,P1339,0,male,18_29,21,500_1999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1340,P1340,0,male,30_39,37,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1341,P1341,0,male,68_plus,75,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1342,P1342,1,female,60_67,60,500_1999_eur,1,metropolis,1,5,0,does not hold a public transport pass,1,has an active MaaS subscription
1343,P1343,0,male,60_67,65,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1344,P1344,1,female,68_plus,71,4000_plus_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1345,P1345,1,female,40_49,42,2000_3999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1346,P1346,0,male,40_49,45,2000_3999_eur,0,large city,2,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1347,P1347,1,female,50_59,53,4000_plus_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1348,P1348,0,male,68_plus,78,4000_plus_eur,1,metropolis,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1349,P1349,0,male,40_49,49,500_1999_eur,1,metropolis,3,2,1,holds a public transport pass,0,does not have a MaaS subscription
1350,P1350,1,female,30_39,33,500_1999_eur,0,large city,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1351,P1351,1,female,68_plus,78,500_1999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
1352,P1352,1,female,40_49,46,500_1999_eur,1,metropolis,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1353,P1353,1,female,40_49,44,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1354,P1354,0,male,50_59,53,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1355,P1355,1,female,68_plus,75,4000_plus_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1356,P1356,0,male,40_49,42,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1357,P1357,0,male,68_plus,78,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
1358,P1358,0,male,60_67,60,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1359,P1359,0,male,60_67,65,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1360,P1360,1,female,60_67,63,500_1999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1361,P1361,1,female,30_39,32,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1362,P1362,0,male,40_49,41,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1363,P1363,0,male,30_39,39,2000_3999_eur,1,metropolis,2,5,1,holds a public transport pass,0,does not have a MaaS subscription
1364,P1364,0,male,40_49,46,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1365,P1365,0,male,60_67,63,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,1,has an active MaaS subscription
1366,P1366,1,female,18_29,22,500_1999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1367,P1367,1,female,50_59,55,2000_3999_eur,0,large city,4,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1368,P1368,0,male,40_49,45,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1369,P1369,0,male,60_67,65,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1370,P1370,1,female,30_39,35,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1371,P1371,0,male,40_49,44,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,1,has an active MaaS subscription
1372,P1372,1,female,60_67,61,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
1373,P1373,1,female,50_59,58,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1374,P1374,1,female,40_49,46,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription
1375,P1375,1,female,30_39,30,500_1999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1376,P1376,1,female,68_plus,77,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1377,P1377,0,male,40_49,46,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1378,P1378,0,male,60_67,63,2000_3999_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1379,P1379,0,male,18_29,21,500_1999_eur,0,large city,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1380,P1380,0,male,40_49,48,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1381,P1381,0,male,60_67,62,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1382,P1382,0,male,60_67,61,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1383,P1383,0,male,30_39,30,4000_plus_eur,0,large city,0,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1384,P1384,1,female,50_59,57,2000_3999_eur,1,metropolis,2,4,0,does not hold a public transport pass,0,does not have a MaaS subscription
1385,P1385,1,female,40_49,45,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1386,P1386,1,female,40_49,47,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1387,P1387,1,female,50_59,59,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1388,P1388,0,male,50_59,57,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1389,P1389,1,female,50_59,53,lt_500_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
1390,P1390,0,male,40_49,48,4000_plus_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1391,P1391,0,male,40_49,41,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,1,has an active MaaS subscription
1392,P1392,0,male,68_plus,74,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1393,P1393,1,female,60_67,64,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1394,P1394,0,male,40_49,44,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1395,P1395,0,male,68_plus,78,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1396,P1396,0,male,40_49,49,2000_3999_eur,1,metropolis,2,3,1,holds a public transport pass,0,does not have a MaaS subscription
1397,P1397,0,male,40_49,48,500_1999_eur,0,large city,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1398,P1398,1,female,50_59,55,500_1999_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1399,P1399,0,male,30_39,34,2000_3999_eur,1,metropolis,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
1400,P1400,0,male,68_plus,73,500_1999_eur,1,metropolis,1,5,0,does not hold a public transport pass,1,has an active MaaS subscription
1401,P1401,0,male,50_59,50,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
1402,P1402,0,male,40_49,47,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1403,P1403,0,male,30_39,38,2000_3999_eur,1,metropolis,0,1,0,does not hold a public transport pass,1,has an active MaaS subscription
1404,P1404,0,male,60_67,66,4000_plus_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1405,P1405,0,male,30_39,37,4000_plus_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1406,P1406,1,female,30_39,30,2000_3999_eur,1,metropolis,1,4,1,holds a public transport pass,0,does not have a MaaS subscription
1407,P1407,0,male,60_67,65,500_1999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1408,P1408,0,male,68_plus,70,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1409,P1409,1,female,60_67,67,lt_500_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1410,P1410,0,male,18_29,19,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1411,P1411,1,female,68_plus,70,2000_3999_eur,0,large city,1,2,1,holds a public transport pass,1,has an active MaaS subscription
1412,P1412,1,female,60_67,62,500_1999_eur,1,metropolis,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1413,P1413,1,female,50_59,59,500_1999_eur,1,metropolis,0,5,0,does not hold a public transport pass,0,does not have a MaaS subscription
1414,P1414,1,female,40_49,45,500_1999_eur,0,large city,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1415,P1415,0,male,40_49,42,500_1999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1416,P1416,0,male,60_67,63,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1417,P1417,1,female,30_39,30,500_1999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1418,P1418,0,male,40_49,41,4000_plus_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1419,P1419,1,female,50_59,50,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1420,P1420,0,male,50_59,59,2000_3999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1421,P1421,0,male,68_plus,74,2000_3999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1422,P1422,1,female,50_59,50,4000_plus_eur,0,large city,0,4,1,holds a public transport pass,0,does not have a MaaS subscription
1423,P1423,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,1,holds a public transport pass,0,does not have a MaaS subscription
1424,P1424,1,female,68_plus,79,2000_3999_eur,0,large city,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
1425,P1425,0,male,50_59,59,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1426,P1426,1,female,60_67,62,500_1999_eur,1,metropolis,1,4,1,holds a public transport pass,1,has an active MaaS subscription
1427,P1427,0,male,68_plus,74,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1428,P1428,0,male,40_49,46,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
1429,P1429,0,male,50_59,53,2000_3999_eur,1,metropolis,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1430,P1430,1,female,50_59,56,2000_3999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1431,P1431,0,male,68_plus,69,2000_3999_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1432,P1432,0,male,50_59,59,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1433,P1433,0,male,50_59,50,500_1999_eur,0,large city,2,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
1434,P1434,0,male,30_39,32,2000_3999_eur,1,metropolis,2,0,1,holds a public transport pass,0,does not have a MaaS subscription
1435,P1435,1,female,30_39,32,2000_3999_eur,1,metropolis,1,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1436,P1436,1,female,40_49,41,4000_plus_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1437,P1437,0,male,40_49,49,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
1438,P1438,1,female,50_59,56,4000_plus_eur,0,large city,2,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
1439,P1439,0,male,68_plus,69,2000_3999_eur,0,large city,0,2,1,holds a public transport pass,1,has an active MaaS subscription
1440,P1440,1,female,40_49,45,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
1441,P1441,1,female,40_49,41,500_1999_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
1442,P1442,1,female,40_49,46,500_1999_eur,0,large city,2,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
1443,P1443,1,female,60_67,64,4000_plus_eur,1,metropolis,0,0,1,holds a public transport pass,0,does not have a MaaS subscription
