human_respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,respondent_id,Envir01,Envir05,LifSty01,LifSty07,Mobil05,Mobil12,choice_code,choice_label,chosen_alternative_name,Choice
H0610,70740128,0.5414274486172608,39,female,39 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,2,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,115,0,7.0,30,3.24,17.3,0.575,0.15,0.0,0.7,0.324,3.46,AI0610,4,3,2,3,3,4,1,B,CAR,1
H0611,70740135,0.5414274486172608,39,female,39 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,179,18,22.8,56,8.05,54.5,0.895,0.28,0.3,2.28,0.805,10.9,AI0611,4,4,2,3,3,5,1,B,CAR,1
H0612,70740172,0.3735873657560173,54,male,54 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,7,5,0,1,0,a work trip,high education,1,car is available for this trip,54,11,5.2,29,2.65,14.0,0.27,0.145,0.1833333333333333,0.52,0.265,2.8,AI0612,4,5,4,5,3,5,1,B,CAR,1
H0613,70740215,0.954424398357919,40,male,40 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,57,7,12.4,24,2.71,15.0,0.285,0.12,0.1166666666666666,1.24,0.271,3.0,AI0613,4,3,3,3,3,4,1,B,CAR,1
H0614,70740215,0.954424398357919,40,male,40 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,63,9,12.4,24,2.71,15.0,0.315,0.12,0.15,1.24,0.271,3.0,AI0614,4,4,2,3,3,5,1,B,CAR,1
H0615,70740299,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,40,0,0.0,21,2.35,12.0,0.2,0.105,0.0,0.0,0.235,2.4,AI0615,4,4,2,3,3,5,1,B,CAR,1
H0616,70740299,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,44,0,0.0,21,2.35,12.0,0.22,0.105,0.0,0.0,0.235,2.4,AI0616,4,3,2,2,3,5,1,B,CAR,1
H0617,90300005,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,57,9,2.2,11,1.2,7.5,0.285,0.055,0.15,0.22,0.12,1.5,AI0617,4,3,2,2,3,5,1,B,CAR,1
H0618,90300011,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,99,0,0.0,39,5.09,31.5,0.495,0.195,0.0,0.0,0.509,6.3,AI0618,4,3,2,3,3,4,1,B,CAR,1
H0619,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,103,0,0.0,38,5.04,31.0,0.515,0.19,0.0,0.0,0.504,6.2,AI0619,4,5,2,2,3,3,1,B,CAR,1
H0620,90300075,0.8584724543995766,48,female,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,3,5,-1,0,1,a non-work trip,not high education,1,car is available for this trip,108,8,82.0,24,3.32,22.0,0.54,0.12,0.1333333333333333,8.2,0.3319999999999999,4.4,AI0620,4,4,2,3,3,5,1,B,CAR,1
H0621,90300075,0.8584724543995766,48,female,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,3,5,-1,0,1,a non-work trip,not high education,1,car is available for this trip,124,2,82.0,24,3.44,23.0,0.62,0.12,0.0333333333333333,8.2,0.344,4.6,AI0621,4,3,3,3,3,4,1,B,CAR,1
H0622,90300088,2.029711386372872,22,female,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,1,3,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,96,3,11.2,31,3.37,22.0,0.48,0.155,0.05,1.12,0.337,4.4,AI0622,4,3,2,2,3,5,1,B,CAR,1
H0623,90300114,0.2545934244605354,54,male,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,4,0,1,0,a work trip,high education,1,car is available for this trip,111,12,4.2,27,4.54,35.0,0.555,0.135,0.2,0.42,0.454,7.0,AI0623,4,5,5,5,3,5,1,B,CAR,1
H0624,90300284,0.2545934244605354,53,male,53 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,2,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,157,8,11.4,36,5.45,38.0,0.785,0.18,0.1333333333333333,1.14,0.545,7.6,AI0624,4,3,2,3,3,2,1,B,CAR,1
H0625,90300309,0.6019450605361366,35,male,35 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,0,0,1,1,3,1,0,1,0,a work trip,high education,1,car is available for this trip,91,0,3.0,20,3.02,18.5,0.455,0.1,0.0,0.3,0.302,3.7,AI0625,4,5,3,5,3,2,1,B,CAR,1
H0626,90300331,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,106,0,12.0,21,3.02,17.8,0.53,0.105,0.0,1.2,0.302,3.56,AI0626,4,3,2,2,3,5,1,B,CAR,1
H0627,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,68,0,86.0,8,1.49,4.8,0.34,0.04,0.0,8.6,0.149,0.96,AI0627,4,4,3,3,3,2,0,A,PT,0
H0628,90300344,0.2290902236010023,63,female,63 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,1,0,1,0,1,0,1,0,a work trip,high education,1,car is available for this trip,137,3,4.2,43,5.16,35.0,0.685,0.215,0.05,0.42,0.516,7.0,AI0628,4,5,5,5,3,4,1,B,CAR,1
H0629,90300345,0.2545934244605354,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,5,4,0,1,0,a work trip,high education,1,car is available for this trip,70,0,3.0,23,2.97,17.0,0.35,0.115,0.0,0.3,0.297,3.4,AI0629,4,5,5,5,3,5,1,B,CAR,1
H0630,90300367,3.4343260688387685,60,female,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,177,11,9.0,34,4.23,25.0,0.885,0.17,0.1833333333333333,0.9,0.423,5.0,AI0630,4,3,2,2,3,2,1,B,CAR,1
H0631,90300375,0.2545934244605354,48,male,48 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,0,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,58,0,2.2,19,2.18,12.0,0.29,0.095,0.0,0.22,0.218,2.4,AI0631,4,4,2,3,3,5,1,B,CAR,1
H0632,90300385,2.029711386372872,23,female,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,562,67,85.5,338,67.65,519.0,2.81,1.69,1.1166666666666667,8.55,6.765000000000001,103.8,AI0632,4,3,2,3,3,4,1,B,CAR,1
H0633,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,86,0,3.7,23,2.36,10.5,0.43,0.115,0.0,0.37,0.236,2.1,AI0633,4,5,2,5,3,3,1,B,CAR,1
H0634,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,1,0,a work trip,high education,1,car is available for this trip,185,29,24.5,53,5.47,29.5,0.925,0.265,0.4833333333333333,2.45,0.5469999999999999,5.9,AI0634,4,5,5,5,3,4,1,B,CAR,1
H0635,90300496,0.5414274486172608,39,female,39 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,4,4,2,1,0,a work trip,high education,1,car is available for this trip,61,0,86.0,24,2.61,10.0,0.305,0.12,0.0,8.6,0.261,2.0,AI0635,4,5,5,5,3,5,1,B,CAR,1
H0636,90300795,0.6019450605361366,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,1,3,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,365,40,91.2,170,33.23,254.5,1.825,0.85,0.6666666666666666,9.12,3.3229999999999995,50.9,AI0636,4,3,2,3,3,4,1,B,CAR,1
H0637,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,45,0,3.7,13,1.62,9.5,0.225,0.065,0.0,0.37,0.162,1.9,AI0637,4,5,4,5,3,5,1,B,CAR,1
H0638,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,268,22,35.2,163,31.33,236.5,1.34,0.815,0.3666666666666666,3.5200000000000005,3.133,47.3,AI0638,4,5,5,5,3,5,1,B,CAR,1
H0639,90300837,0.2290902236010023,57,female,57 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,88,8,2.2,19,2.08,12.0,0.44,0.095,0.1333333333333333,0.22,0.208,2.4,AI0639,4,4,2,3,3,5,1,B,CAR,1
H0640,90300838,0.2545934244605354,58,male,58 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,207,16,8.5,45,7.87,55.6,1.035,0.225,0.2666666666666666,0.85,0.787,11.12,AI0640,4,5,5,5,3,5,1,B,CAR,1
H0641,90300909,0.3360277669782562,41,female,41 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,130,14,10.6,35,5.26,39.0,0.65,0.175,0.2333333333333333,1.06,0.526,7.8,AI0641,4,5,5,5,3,5,1,B,CAR,1
H0642,90300953,0.8584724543995766,59,female,59 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,84,2,4.5,23,2.74,14.9,0.42,0.115,0.0333333333333333,0.45,0.274,2.98,AI0642,4,4,3,3,3,2,1,B,CAR,1
H0643,90300953,0.8584724543995766,59,female,59 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,32,0,3.0,3,0.4,1.2,0.16,0.015,0.0,0.3,0.04,0.24,AI0643,4,4,3,3,3,2,1,B,CAR,1
H0644,90301010,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,423,58,57.5,196,38.53,297.5,2.115,0.98,0.9666666666666668,5.75,3.853,59.5,AI0644,4,5,5,5,3,4,1,B,CAR,1
H0645,90301084,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,115,10,6.4,48,5.67,35.0,0.575,0.24,0.1666666666666666,0.64,0.567,7.0,AI0645,4,3,2,3,3,5,1,B,CAR,1
H0646,90301139,0.954424398357919,54,male,54 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,144,4,31.2,78,13.44,102.0,0.72,0.39,0.0666666666666666,3.12,1.344,20.4,AI0646,4,3,3,3,3,4,1,B,CAR,1
H0647,90320178,0.6019450605361366,36,male,36 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,5,5,3,1,0,a work trip,not high education,1,car is available for this trip,382,15,0.0,262,52.06,404.0,1.91,1.31,0.25,0.0,5.206,80.8,AI0647,4,3,3,3,3,4,1,B,CAR,1
H0648,90320350,0.2933964559183305,67,male,65 or older,2000,around CHF 2000 per month,1,0,0,0,0,0,2.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,264,16,0.0,161,29.69,221.5,1.32,0.805,0.2666666666666666,0.0,2.9690000000000003,44.3,AI0648,4,5,5,5,3,5,1,B,CAR,1
H0649,90320388,0.6019450605361366,34,male,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,5,3,1,0,a work trip,high education,1,car is available for this trip,107,10,6.4,45,6.29,45.0,0.535,0.225,0.1666666666666666,0.64,0.629,9.0,AI0649,4,5,5,5,3,5,1,B,CAR,1
H0650,90320388,0.6019450605361366,34,male,34 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,2,5,3,1,0,a work trip,high education,1,car is available for this trip,123,21,6.4,45,6.29,45.0,0.615,0.225,0.35,0.64,0.629,9.0,AI0650,4,5,5,5,3,5,1,B,CAR,1
H0651,90320560,0.2545934244605354,52,male,52 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,1,5,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,75,4,3.0,30,2.84,14.0,0.375,0.15,0.0666666666666666,0.3,0.284,2.8,AI0651,4,4,2,3,3,5,1,B,CAR,1
H0652,90320647,0.8584724543995766,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,1,3,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,9,0,2.2,5,0.69,3.6,0.045,0.025,0.0,0.22,0.0689999999999999,0.72,AI0652,4,4,2,3,3,5,1,B,CAR,1
H0653,90320677,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,0,1,a non-work trip,high education,1,car is available for this trip,55,0,0.0,25,2.49,12.0,0.275,0.125,0.0,0.0,0.249,2.4,AI0653,4,5,3,5,3,4,1,B,CAR,1
H0654,90320677,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,1,0,a work trip,high education,1,car is available for this trip,55,0,0.0,25,2.49,12.0,0.275,0.125,0.0,0.0,0.249,2.4,AI0654,4,5,5,5,3,5,1,B,CAR,1
H0655,90320680,0.2638993399589509,67,female,65 or older,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,56,0,3.0,18,1.81,10.5,0.28,0.09,0.0,0.3,0.181,2.1,AI0655,4,5,5,5,3,5,1,B,CAR,1
H0656,90320692,8.119879017681459,20,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,1,2,2,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,116,2,7.1,38,3.63,17.6,0.58,0.19,0.0333333333333333,0.71,0.363,3.5200000000000005,AI0656,4,3,2,3,3,5,1,B,CAR,1
H0657,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,57,0,3.0,25,2.45,12.5,0.285,0.125,0.0,0.3,0.245,2.5,AI0657,4,3,2,3,3,5,1,B,CAR,1
H0658,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,54,0,3.0,25,2.45,12.5,0.27,0.125,0.0,0.3,0.245,2.5,AI0658,4,5,2,2,3,5,1,B,CAR,1
H0659,90320713,0.5414274486172608,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,190,29,12.8,48,6.26,46.0,0.95,0.24,0.4833333333333333,1.28,0.626,9.2,AI0659,4,5,5,5,3,4,1,B,CAR,1
H0660,90320748,0.557146490639904,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,79,7,6.0,30,2.94,14.0,0.395,0.15,0.1166666666666666,0.6,0.294,2.8,AI0660,4,3,2,2,3,2,1,B,CAR,1
H0661,90320770,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,0,0,0,1,3,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,55,4,3.0,25,2.25,12.0,0.275,0.125,0.0666666666666666,0.3,0.225,2.4,AI0661,4,4,3,3,3,2,0,A,PT,0
H0662,90321063,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,50,2,3.0,24,2.42,12.0,0.25,0.12,0.0333333333333333,0.3,0.242,2.4,AI0662,4,5,3,5,3,2,1,B,CAR,1
H0663,90321110,0.3735873657560173,58,male,58 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,1,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,337,0,68.4,260,53.04,408.0,1.685,1.3,0.0,6.840000000000001,5.304,81.6,AI0663,4,5,5,5,3,5,1,B,CAR,1
H0664,90321111,0.3360277669782562,58,female,58 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,1,4,2,0,1,0,a work trip,high education,1,car is available for this trip,57,4,3.0,10,1.0,5.3,0.285,0.05,0.0666666666666666,0.3,0.1,1.06,AI0664,4,5,5,5,3,5,1,B,CAR,1
H0665,90321322,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,57,2,3.0,28,2.72,13.0,0.285,0.14,0.0333333333333333,0.3,0.272,2.6,AI0665,4,5,5,5,3,5,1,B,CAR,1
H0666,90321322,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,90,5,3.0,28,2.89,14.0,0.45,0.14,0.0833333333333333,0.3,0.289,2.8,AI0666,4,5,4,5,3,5,1,B,CAR,1
H0667,92460013,2.029711386372872,21,female,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,0,4,3,3,-1,1,0,a work trip,not high education,1,car is available for this trip,166,60,5.3,25,2.58,15.5,0.83,0.125,1.0,0.53,0.258,3.1,AI0667,4,4,4,4,4,4,1,B,CAR,1
H0668,92460014,0.8584724543995766,54,female,54 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,0,0,0,4,3,3,-1,1,0,a work trip,not high education,1,car is available for this trip,65,0,12.6,20,2.18,16.5,0.325,0.1,0.0,1.26,0.218,3.3,AI0668,4,4,2,3,3,2,1,B,CAR,1
H0669,92460049,5.121759864312539,19,female,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,4,4,0,1,0,a work trip,not high education,0,car is not available for this trip,37,0,4.2,20,2.24,15.0,0.185,0.1,0.0,0.42,0.224,3.0,AI0669,4,4,3,3,3,2,0,A,PT,0
H0670,92460121,0.2545934244605354,48,male,48 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,6,6,4,2,0,1,a non-work trip,high education,1,car is available for this trip,179,22,31.0,61,47.23,62.5,0.895,0.305,0.3666666666666666,3.1,4.723,12.5,AI0670,4,5,5,5,3,5,1,B,CAR,1
H0671,92460123,0.2545934244605354,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,6,3,1,0,a work trip,high education,1,car is available for this trip,101,3,5.3,32,5.04,39.0,0.505,0.16,0.05,0.53,0.504,7.8,AI0671,4,5,5,5,3,5,1,B,CAR,1
H0672,92460281,0.5414274486172608,39,female,39 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,175,8,12.8,45,6.76,49.0,0.875,0.225,0.1333333333333333,1.28,0.6759999999999999,9.8,AI0672,4,4,2,3,3,5,1,B,CAR,1
H0673,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,148,24,6.4,48,7.42,51.0,0.74,0.24,0.4,0.64,0.742,10.2,AI0673,4,3,2,2,3,5,1,B,CAR,1
H0674,92460355,2.029711386372872,21,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,0,4,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,163,38,16.8,34,4.69,35.0,0.815,0.17,0.6333333333333333,1.6800000000000002,0.469,7.0,AI0674,4,3,2,2,3,5,1,B,CAR,1
H0675,92460391,0.8584724543995766,44,female,44 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,53,0,8.4,20,2.03,14.0,0.265,0.1,0.0,0.8400000000000001,0.2029999999999999,2.8,AI0675,4,4,2,3,3,5,1,B,CAR,1
H0676,92460392,0.8584724543995766,44,female,44 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,62,0,8.4,20,2.03,14.0,0.31,0.1,0.0,0.8400000000000001,0.2029999999999999,2.8,AI0676,4,4,2,3,3,5,1,B,CAR,1
H0677,92460438,0.2290902236010023,43,female,43 years old,2000,around CHF 2000 per month,0,0,0,0,0,0,2.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,150,23,4.2,24,2.57,15.5,0.75,0.12,0.3833333333333333,0.42,0.257,3.1,AI0677,4,3,2,3,3,4,1,B,CAR,1
H0678,92460449,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,1,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,112,13,5.3,27,4.69,36.0,0.56,0.135,0.2166666666666666,0.53,0.469,7.2,AI0678,4,3,2,2,3,5,1,B,CAR,1
H0679,92460449,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,121,27,5.3,27,4.69,36.0,0.605,0.135,0.45,0.53,0.469,7.2,AI0679,4,4,2,3,3,5,1,B,CAR,1
H0680,92460612,0.954424398357919,43,male,43 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,3,12,6,4,0,1,a non-work trip,not high education,1,car is available for this trip,224,23,33.6,54,8.05,58.0,1.12,0.27,0.3833333333333333,3.3600000000000003,0.805,11.6,AI0680,4,3,2,2,3,5,1,B,CAR,1
H0681,92460615,1.2802760802511697,18,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,7,5,1,1,0,a work trip,not high education,0,car is not available for this trip,228,46,0.0,70,7.27,52.0,1.14,0.35,0.7666666666666667,0.0,0.727,10.4,AI0681,4,5,2,2,3,1,0,A,PT,0
H0682,92460616,11.142841162813388,17,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,7,5,1,1,0,a work trip,not high education,0,car is not available for this trip,149,60,0.0,28,2.79,20.0,0.745,0.14,1.0,0.0,0.279,4.0,AI0682,4,5,2,2,3,1,0,A,PT,0
H0683,92460665,0.2545934244605354,46,male,46 years old,8418,around CHF 8418 per month,0,0,1,0,0,0,8.418,1,0,0,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,174,12,21.6,70,12.42,92.0,0.87,0.35,0.2,2.16,1.242,18.4,AI0683,4,3,2,3,3,5,1,B,CAR,1
H0684,92460719,2.256576028779217,37,male,37 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,115,2,6.4,41,6.71,48.0,0.575,0.205,0.0333333333333333,0.64,0.671,9.6,AI0684,4,4,2,3,3,5,1,B,CAR,1
H0685,95240129,0.2290902236010023,62,female,62 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,275,57,18.3,71,9.1,58.0,1.375,0.355,0.95,1.83,0.91,11.6,AI0685,4,4,2,3,3,2,1,B,CAR,1
H0686,95240219,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,194,7,0.0,97,16.85,127.0,0.97,0.485,0.1166666666666666,0.0,1.685,25.4,AI0686,4,3,2,3,3,5,1,B,CAR,1
H0687,95240220,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,194,9,0.0,109,17.71,130.0,0.97,0.545,0.15,0.0,1.771,26.0,AI0687,4,3,2,3,3,5,1,B,CAR,1
H0688,95240344,2.256576028779217,27,male,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,1,1,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,72,2,6.0,16,1.75,12.0,0.36,0.08,0.0333333333333333,0.6,0.175,2.4,AI0688,4,3,2,3,3,5,1,B,CAR,1
H0689,95240363,0.8832827856419051,27,male,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,1,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,213,42,10.4,76,11.97,93.0,1.065,0.38,0.7,1.04,1.197,18.6,AI0689,4,5,3,5,3,4,1,B,CAR,1
